,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Justin Herbert,LAC,28,44,303,2,2,3,18,34,80.0,4,36,0,13,0,0,0,0,0,0,0
1,Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,12,31,0,6,8,6,68,1,34,0,0
2,Joshua Kelley,LAC,0,0,0,0,0,0,0,0,,1,5,0,5,3,2,15,0,17,0,0
3,Keenan Allen,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,85,0,24,0,0
4,Mike Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,39,0,13,0,0
5,Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,18,0,0
6,Jared Cook,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,25,1,16,0,0
7,Jalen Guyton,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,23,0,15,0,0
8,Stephen Anderson,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,13,0,0
9,Donald Parham,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
10,Tre' McKitty,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
11,Darius Bradwell,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
14,Teddy Bridgewater,DEN,11,18,129,1,0,0,0,42,101.4,2,10,1,11,0,0,0,0,0,0,0
15,Drew Lock,DEN,4,7,26,0,1,1,0,12,25.6,0,0,0,0,0,0,0,0,0,1,0
16,Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,17,83,0,16,2,1,5,0,5,0,0
17,Javonte Williams,DEN,0,0,0,0,0,0,0,0,,14,54,1,12,4,3,57,0,42,0,0
18,Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,26,0,19,0,0
19,Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,25,0,13,0,0
20,Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,0,12,0,0
21,Noah Fant,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,12,0,7,0,0
22,Albert Okwuegbunam,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0
23,Eric Saubert,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,0,0
24,Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
