,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Avonte Maddox,PHI,0,8,6,75.0%,73,12.2,9.1,0,102.6,3.1,16,57,1,0,0,0.0,0,8,0,0.0%
1,T.J. Edwards,PHI,0,5,4,80.0%,22,5.5,4.4,0,85.0,3.4,8,14,2,0,0,0.0,0,7,0,0.0%
2,Anthony Harris,PHI,0,3,3,100.0%,45,15.0,15.0,0,118.7,5.0,15,30,1,0,1,0.0,1,2,1,33.3%
3,Steven Nelson,PHI,0,6,3,50.0%,33,11.0,5.5,0,66.7,5.3,28,5,0,0,0,0.0,0,6,0,0.0%
4,Rodney McLeod,PHI,0,2,2,100.0%,36,18.0,18.0,0,118.7,13.5,27,9,1,1,0,0.0,1,3,0,0.0%
5,Alex Singleton,PHI,0,4,2,50.0%,1,0.5,0.3,1,95.8,0.0,-6,7,4,0,0,0.0,0,11,0,0.0%
6,Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
7,Javon Hargrave,PHI,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
8,Milton Williams,PHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
9,Josh Sweat,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
10,Genard Avery,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
11,Darius Slay,PHI,0,2,0,0.0%,,,0.0,,39.6,13.5,,,0,0,0,0.0,0,0,0,
13,Tae Crowder,NYG,1,6,5,83.3%,24,4.8,4.0,0,43.7,0.8,4,20,1,1,0,0.0,1,6,1,14.3%
14,James Bradberry,NYG,0,4,2,50.0%,18,9.0,4.5,0,62.5,7.3,16,2,0,0,0,0.0,0,3,0,0.0%
15,Darnay Holmes,NYG,1,3,2,66.7%,34,17.0,11.3,0,65.3,12.7,23,11,0,0,0,0.0,0,3,0,0.0%
16,Julian Love,NYG,0,2,1,50.0%,0,0.0,0.0,0,56.2,1.0,0,0,3,0,0,0.5,1,6,0,0.0%
17,Aaron Robinson,NYG,0,5,1,20.0%,19,19.0,3.8,0,42.9,25.8,19,0,1,0,1,0.0,1,6,0,0.0%
18,Xavier McKinney,NYG,1,5,1,20.0%,14,14.0,2.8,0,0.0,15.8,14,0,0,0,0,0.0,0,8,0,0.0%
19,Reggie Ragland,NYG,0,1,1,100.0%,6,6.0,6.0,0,91.7,1.0,1,5,1,0,0,0.0,0,5,0,0.0%
20,J.R. Reed,NYG,0,1,1,100.0%,14,14.0,14.0,0,118.7,1.0,1,13,2,0,0,0.0,0,6,0,0.0%
21,Azeez Ojulari,NYG,0,0,0,,,,,,,,,,0,3,0,0.0,3,5,0,0.0%
22,Lorenzo Carter,NYG,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%
23,Austin Johnson,NYG,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%
24,Leonard Williams,NYG,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
25,Steven Parker,NYG,0,1,0,0.0%,,,0.0,,39.6,11.0,,,1,0,0,0.0,0,3,0,0.0%
26,Adoree' Jackson,NYG,0,2,0,0.0%,,,0.0,,39.6,21.0,,,0,0,0,0.0,0,1,0,0.0%
