,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Jordan Poyer,BUF,1,18,0,18,1,0.0,2,1,1,0,0,0,0,0,0
1,Mario Addison,BUF,0,0,0,0,0,1.0,4,2,2,2,1,0,0,0,0
2,Ed Oliver,BUF,0,0,0,0,1,0.5,4,3,1,0,2,0,0,0,0
3,Efe Obada,BUF,0,0,0,0,0,0.5,2,0,2,0,1,0,0,0,0
4,Tremaine Edmunds,BUF,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0
5,Matt Milano,BUF,0,0,0,0,0,0.0,8,6,2,2,0,0,0,0,0
6,Taron Johnson,BUF,0,0,0,0,0,0.0,4,1,3,1,0,0,0,0,0
7,Gregory Rousseau,BUF,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
8,Dane Jackson,BUF,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
9,Levi Wallace,BUF,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
10,Tyrel Dodson,BUF,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
11,A.J. Epenesa,BUF,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
12,Micah Hyde,BUF,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
13,Taiwan Jones,BUF,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
14,Siran Neal,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
15,Harrison Phillips,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
16,Andre Smith,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
17,Eli Ankou,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
18,Brandin Bryant,BUF,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
19,Stefon Diggs,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
20,Jerry Hughes,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
21,Jaquan Johnson,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
22,A.J. Klein,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
23,Emmanuel Sanders,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
24,Marquez Stevenson,BUF,0,0,0,0,0,0.0,0,0,0,0,0,1,9,0,0
25,Tre'Davious White,BUF,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
28,Bradley Roby,NOR,1,2,0,2,1,0.0,8,7,1,0,0,0,0,0,0
29,Kwon Alexander,NOR,1,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
30,Carl Granderson,NOR,0,0,0,0,0,1.0,3,2,1,2,1,0,0,0,0
31,Kaden Elliss,NOR,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
32,Demario Davis,NOR,0,0,0,0,0,0.0,10,6,4,1,0,0,0,0,0
33,Marcus Williams,NOR,0,0,0,0,0,0.0,9,4,5,0,0,0,0,0,0
34,Marshon Lattimore,NOR,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
35,Paulson Adebo,NOR,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0
36,Josiah Bronson,NOR,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
37,P.J. Williams,NOR,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
38,Zack Baun,NOR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
39,Malcolm Jenkins,NOR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
40,Shy Tuttle,NOR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
41,Pete Werner,NOR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
42,Christian Ringo,NOR,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
43,J.T. Gray,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
44,Jeff Heath,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
45,Jalyn Holmes,NOR,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
46,Cameron Jordan,NOR,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0
47,Tre'Quan Smith,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
48,Dwayne Washington,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
