,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Najee Harris,PIT,8,23,0,20,2.5,3,0.4,0,
1,Kalen Ballage,PIT,3,21,1,17,5.7,4,1.3,0,
2,Anthony McFarland Jr.,PIT,2,2,0,2,1.0,0,0.0,0,
3,Benny Snell Jr.,PIT,2,5,,3,1.5,2,1.0,0,
5,Joe Mixon,CIN,28,165,11,100,3.6,65,2.3,1,28.0
6,Chris Evans,CIN,5,23,1,15,3.0,8,1.6,0,
7,Samaje Perine,CIN,3,3,0,3,1.0,0,0.0,0,
8,Brandon Allen,CIN,1,-1,,-1,-1.0,0,0.0,0,
9,Joe Burrow,CIN,1,8,1,5,5.0,3,3.0,0,
