,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Jevon Holland,MIA,0,0,,0,0,2,19,9.5,0,12
1,Jaylen Waddle,MIA,0,0,,0,0,1,7,7.0,0,7
