,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,D'Onta Foreman,TEN,19,109,3,54,2.8,55,2.9,2,9.5
1,Dontrell Hilliard,TEN,12,131,4,60,5.0,71,5.9,3,4.0
2,Ryan Tannehill,TEN,5,24,3,18,3.6,6,1.2,0,
3,Khari Blasingame,TEN,3,6,1,0,0.0,6,2.0,0,
5,Damien Harris,NWE,11,40,2,18,1.6,22,2.0,0,
6,Rhamondre Stevenson,NWE,9,46,2,11,1.2,35,3.9,3,3.0
7,Mac Jones,NWE,2,11,1,9,4.5,2,1.0,0,
8,Brian Hoyer,NWE,1,-1,,-1,-1.0,0,0.0,0,
9,Jonnu Smith,NWE,1,9,1,6,6.0,3,3.0,0,
