,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Matt Ammendola,NYJ,1,1,2,3,0,0,,0
1,Braden Mann,NYJ,,,,,4,156,39.0,44
4,Ka'imi Fairbairn,HOU,2,2,,1,0,0,,0
5,Cameron Johnston,HOU,,,,,5,236,47.2,56
