,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Boston Scott,PHI,15,64,4,36,2.4,28,1.9,0,
1,Miles Sanders,PHI,9,64,2,47,5.2,17,1.9,0,
2,Jalen Hurts,PHI,8,77,5,66,8.3,11,1.4,0,
3,Quez Watkins,PHI,1,3,0,3,3.0,0,0.0,0,
5,Saquon Barkley,NYG,13,40,1,29,2.2,11,0.8,0,
6,Daniel Jones,NYG,9,30,2,24,2.7,6,0.7,0,
7,Devontae Booker,NYG,3,10,1,5,1.7,5,1.7,0,
8,Pharoh Cooper,NYG,1,3,,3,3.0,0,0.0,0,
9,Darius Slayton,NYG,1,-13,0,-13,-13.0,0,0.0,0,
