,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Austin Jackson,T,MIA,74,100%,0,0%,6,21%
1,Robert Hunt,G,MIA,74,100%,0,0%,6,21%
2,Jesse Davis,T,MIA,74,100%,0,0%,6,21%
3,Tua Tagovailoa,QB,MIA,74,100%,0,0%,0,0%
4,Liam Eichenberg,T,MIA,74,100%,0,0%,0,0%
5,Austin Reiter,C,MIA,73,99%,0,0%,0,0%
6,Durham Smythe,TE,MIA,66,89%,0,0%,12,43%
7,Mike Gesicki,TE,MIA,59,80%,0,0%,0,0%
8,Jaylen Waddle,WR,MIA,55,74%,0,0%,4,14%
9,Myles Gaskin,RB,MIA,37,50%,0,0%,0,0%
10,Albert Wilson,WR,MIA,35,47%,0,0%,0,0%
11,Hunter Long,TE,MIA,24,32%,0,0%,0,0%
12,Preston Williams,WR,MIA,23,31%,0,0%,0,0%
13,Mack Hollins,WR,MIA,19,26%,0,0%,17,61%
14,Phillip Lindsay,RB,MIA,15,20%,0,0%,0,0%
15,Salvon Ahmed,RB,MIA,13,18%,0,0%,2,7%
16,Patrick Laird,RB,MIA,12,16%,0,0%,2,7%
17,Isaiah Ford,WR,MIA,12,16%,0,0%,0,0%
18,Cameron Tom,C,MIA,1,1%,0,0%,0,0%
19,Eric Rowe,SS,MIA,0,0%,50,91%,0,0%
20,Jevon Holland,FS,MIA,0,0%,45,82%,7,25%
21,Byron Jones,CB,MIA,0,0%,45,82%,2,7%
22,Jerome Baker,LB,MIA,0,0%,45,82%,0,0%
23,Xavien Howard,CB,MIA,0,0%,45,82%,0,0%
24,Andrew Van Ginkel,LB,MIA,0,0%,43,78%,16,57%
25,Emmanuel Ogbah,DE,MIA,0,0%,43,78%,2,7%
26,Nik Needham,CB,MIA,0,0%,38,69%,16,57%
27,Christian Wilkins,DT,MIA,0,0%,31,56%,11,39%
28,Adam Butler,DE,MIA,0,0%,31,56%,2,7%
29,Duke Riley,LB,MIA,0,0%,30,55%,17,61%
30,Jaelan Phillips,LB,MIA,0,0%,28,51%,0,0%
31,Zach Sieler,DT,MIA,0,0%,23,42%,10,36%
32,Raekwon Davis,NT,MIA,0,0%,23,42%,2,7%
33,Elandon Roberts,LB,MIA,0,0%,21,38%,2,7%
34,Justin Coleman,CB,MIA,0,0%,20,36%,9,32%
35,Noah Igbinoghene,CB,MIA,0,0%,10,18%,18,64%
36,Sheldrick Redwine,FS,MIA,0,0%,10,18%,14,50%
37,Jalen Davis,CB,MIA,0,0%,10,18%,0,0%
38,Samuel Eguavoen,LB,MIA,0,0%,7,13%,18,64%
39,Clayton Fejedelem,SS,MIA,0,0%,6,11%,22,79%
40,Vince Biegel,LB,MIA,0,0%,1,2%,22,79%
41,Cethan Carter,TE,MIA,0,0%,0,0%,18,64%
42,Jason Sanders,K,MIA,0,0%,0,0%,13,46%
43,Michael Palardy,P,MIA,0,0%,0,0%,10,36%
44,Blake Ferguson,LS,MIA,0,0%,0,0%,10,36%
45,Solomon Kindley,G,MIA,0,0%,0,0%,6,21%
46,Robert Jones,G,MIA,0,0%,0,0%,6,21%
0,Trenton Scott,T,CAR,55,100%,0,0%,2,7%
1,Taylor Moton,T,CAR,55,100%,0,0%,2,7%
2,Dennis Daley,G,CAR,55,100%,0,0%,2,7%
3,Pat Elflein,G,CAR,55,100%,0,0%,0,0%
4,D.J. Moore,WR,CAR,53,96%,0,0%,0,0%
5,Robby Anderson,WR,CAR,51,93%,0,0%,0,0%
6,Ian Thomas,TE,CAR,40,73%,0,0%,7,25%
7,Cam Newton,QB,CAR,40,73%,0,0%,0,0%
8,Michael Jordan,G,CAR,35,64%,0,0%,0,0%
9,Brandon Zylstra,WR,CAR,28,51%,0,0%,18,64%
10,Ameer Abdullah,RB,CAR,27,49%,0,0%,7,25%
11,Tommy Tremble,TE,CAR,25,45%,0,0%,16,57%
12,Brady Christensen,T,CAR,20,36%,0,0%,2,7%
13,Christian McCaffrey,RB,CAR,20,36%,0,0%,0,0%
14,P.J. Walker,QB,CAR,15,27%,0,0%,0,0%
15,Shi Smith,WR,CAR,15,27%,0,0%,0,0%
16,Chuba Hubbard,RB,CAR,11,20%,0,0%,11,39%
17,Giovanni Ricci,FB,CAR,4,7%,0,0%,20,71%
18,Alex Erickson,WR,CAR,1,2%,0,0%,6,21%
19,Shaq Thompson,LB,CAR,0,0%,74,100%,0,0%
20,Jeremy Chinn,FS,CAR,0,0%,71,96%,7,25%
21,Donte Jackson,CB,CAR,0,0%,68,92%,4,14%
22,Myles Hartsfield,FS,CAR,0,0%,58,78%,0,0%
23,Juston Burris,SS,CAR,0,0%,56,76%,8,29%
24,Jermaine Carter Jr.,LB,CAR,0,0%,56,76%,8,29%
25,Brian Burns,DE,CAR,0,0%,49,66%,8,29%
26,Haason Reddick,LB,CAR,0,0%,46,62%,6,21%
27,Stephon Gilmore,CB,CAR,0,0%,43,58%,3,11%
28,DaQuan Jones,DT,CAR,0,0%,39,53%,8,29%
29,Derrick Brown,DT,CAR,0,0%,36,49%,5,18%
30,Bravvion Roy,DT,CAR,0,0%,34,46%,3,11%
31,Morgan Fox,DE,CAR,0,0%,32,43%,7,25%
32,Yetur Gross-Matos,DE,CAR,0,0%,30,41%,1,4%
33,C.J. Henderson,CB,CAR,0,0%,28,38%,5,18%
34,A.J. Bouye,CB,CAR,0,0%,21,28%,3,11%
35,Marquis Haynes,DE,CAR,0,0%,17,23%,0,0%
36,Phil Hoskins,DT,CAR,0,0%,16,22%,0,0%
37,Sean Chandler,SS,CAR,0,0%,15,20%,19,68%
38,Keith Taylor,CB,CAR,0,0%,13,18%,14,50%
39,Frankie Luvu,LB,CAR,0,0%,10,14%,26,93%
40,Sam Franklin,SS,CAR,0,0%,2,3%,18,64%
41,Julian Stanford,LB,CAR,0,0%,0,0%,18,64%
42,Matt Cole,WR,CAR,0,0%,0,0%,18,64%
43,J.J. Jansen,LS,CAR,0,0%,0,0%,9,32%
44,Lac Edwards,P,CAR,0,0%,0,0%,9,32%
45,Zane Gonzalez,K,CAR,0,0%,0,0%,4,14%
46,Sam Tecklenburg,C,CAR,0,0%,0,0%,2,7%
47,Austen Pleasants,T,CAR,0,0%,0,0%,2,7%
