,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Laken Tomlinson,G,SFO,70,100%,0,0%,7,25%
1,Tom Compton,T,SFO,70,100%,0,0%,7,25%
2,Daniel Brunskill,G,SFO,70,100%,0,0%,7,25%
3,Alex Mack,C,SFO,70,100%,0,0%,0,0%
4,Jimmy Garoppolo,QB,SFO,70,100%,0,0%,0,0%
5,Trent Williams,T,SFO,70,100%,0,0%,0,0%
6,George Kittle,TE,SFO,65,93%,0,0%,0,0%
7,Brandon Aiyuk,WR,SFO,63,90%,0,0%,3,11%
8,Elijah Mitchell,RB,SFO,49,70%,0,0%,0,0%
9,Deebo Samuel,WR,SFO,46,66%,0,0%,0,0%
10,Kyle Juszczyk,FB,SFO,44,63%,0,0%,3,11%
11,Jauan Jennings,WR,SFO,26,37%,0,0%,3,11%
12,Trent Sherfield,WR,SFO,20,29%,0,0%,18,64%
13,Charlie Woerner,TE,SFO,19,27%,0,0%,25,89%
14,Jeff Wilson,RB,SFO,10,14%,0,0%,5,18%
15,Ross Dwelley,TE,SFO,5,7%,0,0%,11,39%
16,Travis Benjamin,WR,SFO,3,4%,0,0%,0,0%
17,Jimmie Ward,FS,SFO,0,0%,55,100%,1,4%
18,Josh Norman,CB,SFO,0,0%,55,100%,0,0%
19,Emmanuel Moseley,CB,SFO,0,0%,55,100%,0,0%
20,Arik Armstead,DE,SFO,0,0%,48,87%,10,36%
21,Azeez Al-Shaair,LB,SFO,0,0%,48,87%,1,4%
22,Nick Bosa,DE,SFO,0,0%,44,80%,0,0%
23,Samson Ebukam,DE,SFO,0,0%,40,73%,3,11%
24,Jaquiski Tartt,SS,SFO,0,0%,34,62%,9,32%
25,Fred Warner,LB,SFO,0,0%,33,60%,0,0%
26,Talanoa Hufanga,SS,SFO,0,0%,31,56%,18,64%
27,D.J. Jones,DT,SFO,0,0%,31,56%,10,36%
28,K'Waun Williams,CB,SFO,0,0%,31,56%,0,0%
29,Arden Key,DE,SFO,0,0%,23,42%,3,11%
30,Marcell Harris,LB,SFO,0,0%,17,31%,21,75%
31,Charles Omenihu,DE,SFO,0,0%,15,27%,3,11%
32,Dre Greenlaw,LB,SFO,0,0%,13,24%,0,0%
33,Kevin Givens,DT,SFO,0,0%,13,24%,0,0%
34,Demetrius Flannigan-Fowles,LB,SFO,0,0%,11,20%,21,75%
35,Kentavius Street,DE,SFO,0,0%,5,9%,3,11%
36,Dontae Johnson,CB,SFO,0,0%,3,5%,21,75%
37,Trenton Cannon,RB,SFO,0,0%,0,0%,18,64%
38,Mitch Wishnowsky,P,SFO,0,0%,0,0%,15,54%
39,Ambry Thomas,CB,SFO,0,0%,0,0%,13,46%
40,Deommodore Lenoir,CB,SFO,0,0%,0,0%,12,43%
41,Taybor Pepper,LS,SFO,0,0%,0,0%,10,36%
42,Robbie Gould,K,SFO,0,0%,0,0%,9,32%
43,Jake Brendel,C,SFO,0,0%,0,0%,7,25%
44,Aaron Banks,G,SFO,0,0%,0,0%,7,25%
45,Trey Sermon,RB,SFO,0,0%,0,0%,4,14%
0,Brian O'Neill,T,MIN,55,100%,0,0%,3,11%
1,Oli Udoh,T,MIN,55,100%,0,0%,3,11%
2,Ezra Cleveland,G,MIN,55,100%,0,0%,3,11%
3,Mason Cole,C,MIN,55,100%,0,0%,3,11%
4,Kirk Cousins,QB,MIN,55,100%,0,0%,0,0%
5,Adam Thielen,WR,MIN,53,96%,0,0%,0,0%
6,Justin Jefferson,WR,MIN,51,93%,0,0%,0,0%
7,Tyler Conklin,TE,MIN,44,80%,0,0%,0,0%
8,Christian Darrisaw,T,MIN,38,69%,0,0%,3,11%
9,K.J. Osborn,WR,MIN,30,55%,0,0%,1,4%
10,Dalvin Cook,RB,MIN,29,53%,0,0%,0,0%
11,Alexander Mattison,RB,MIN,22,40%,0,0%,6,21%
12,C.J. Ham,FB,MIN,20,36%,0,0%,18,64%
13,Rashod Hill,T,MIN,17,31%,0,0%,3,11%
14,Chris Herndon,TE,MIN,8,15%,0,0%,0,0%
15,Luke Stocker,TE,MIN,6,11%,0,0%,13,46%
16,Dede Westbrook,WR,MIN,5,9%,0,0%,3,11%
17,Blake Brandel,T,MIN,5,9%,0,0%,3,11%
18,Kene Nwangwu,RB,MIN,2,4%,0,0%,7,25%
19,Xavier Woods,FS,MIN,0,0%,70,100%,12,43%
20,Harrison Smith,SS,MIN,0,0%,70,100%,7,25%
21,Eric Kendricks,LB,MIN,0,0%,70,100%,7,25%
22,Patrick Peterson,CB,MIN,0,0%,70,100%,7,25%
23,D.J. Wonnum,DE,MIN,0,0%,61,87%,7,25%
24,Nick Vigil,LB,MIN,0,0%,57,81%,11,39%
25,James Lynch,NT,MIN,0,0%,55,79%,7,25%
26,Armon Watts,NT,MIN,0,0%,54,77%,7,25%
27,Sheldon Richardson,DT,MIN,0,0%,53,76%,6,21%
28,Bashaud Breeland,CB,MIN,0,0%,49,70%,0,0%
29,Anthony Barr,LB,MIN,0,0%,44,63%,0,0%
30,Cameron Dantzler,CB,MIN,0,0%,25,36%,3,11%
31,Blake Lynch,LB,MIN,0,0%,20,29%,25,89%
32,T.J. Smith,DT,MIN,0,0%,20,29%,1,4%
33,Tashawn Bower,DE,MIN,0,0%,19,27%,0,0%
34,Mackensie Alexander,CB,MIN,0,0%,15,21%,5,18%
35,Patrick Jones II,DE,MIN,0,0%,15,21%,0,0%
36,Josh Metellus,SS,MIN,0,0%,3,4%,17,61%
37,Kris Boyd,CB,MIN,0,0%,0,0%,21,75%
38,Ryan Connelly,LB,MIN,0,0%,0,0%,19,68%
39,Troy Dye,LB,MIN,0,0%,0,0%,18,64%
40,Myles Dorn,SS,MIN,0,0%,0,0%,18,64%
41,Dan Chisena,WR,MIN,0,0%,0,0%,18,64%
42,Greg Joseph,K,MIN,0,0%,0,0%,8,29%
43,Andrew DePaola,LS,MIN,0,0%,0,0%,6,21%
44,Jordan Berry,P,MIN,0,0%,0,0%,6,21%
45,Eddie Yarbrough,DE,MIN,0,0%,0,0%,3,11%
