,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Ben Powers,G,BAL,81,100%,0,0%,4,17%
1,Kevin Zeitler,G,BAL,81,100%,0,0%,4,17%
2,Alejandro Villanueva,T,BAL,81,100%,0,0%,4,17%
3,Patrick Mekari,G,BAL,81,100%,0,0%,0,0%
4,Lamar Jackson,QB,BAL,81,100%,0,0%,0,0%
5,Bradley Bozeman,C,BAL,80,99%,0,0%,4,17%
6,Marquise Brown,WR,BAL,61,75%,0,0%,0,0%
7,Patrick Ricard,FB,BAL,60,74%,0,0%,3,13%
8,Mark Andrews,TE,BAL,55,68%,0,0%,0,0%
9,Devonta Freeman,RB,BAL,40,49%,0,0%,0,0%
10,Rashod Bateman,WR,BAL,36,44%,0,0%,0,0%
11,Latavius Murray,RB,BAL,36,44%,0,0%,0,0%
12,Devin Duvernay,WR,BAL,35,43%,0,0%,9,38%
13,Sammy Watkins,WR,BAL,35,43%,0,0%,0,0%
14,Eric Tomlinson,TE,BAL,27,33%,0,0%,10,42%
15,Nick Boyle,TE,BAL,10,12%,0,0%,4,17%
16,James Proche,WR,BAL,5,6%,0,0%,10,42%
17,Tylan Wallace,WR,BAL,3,4%,0,0%,16,67%
18,Ty'Son Williams,RB,BAL,2,2%,0,0%,3,13%
19,Trystan Colon-Castillo,C,BAL,1,1%,0,0%,0,0%
20,Brandon Stephens,FS,BAL,0,0%,60,100%,12,50%
21,Chuck Clark,SS,BAL,0,0%,60,100%,8,33%
22,Marlon Humphrey,CB,BAL,0,0%,60,100%,3,13%
23,Anthony Averett,CB,BAL,0,0%,60,100%,0,0%
24,Tyus Bowser,LB,BAL,0,0%,57,95%,0,0%
25,Justin Madubuike,DT,BAL,0,0%,51,85%,4,17%
26,Justin Houston,LB,BAL,0,0%,42,70%,0,0%
27,Patrick Queen,LB,BAL,0,0%,38,63%,0,0%
28,Odafe Oweh,LB,BAL,0,0%,36,60%,0,0%
29,Brandon Williams,NT,BAL,0,0%,33,55%,1,4%
30,Josh Bynes,LB,BAL,0,0%,32,53%,0,0%
31,Broderick Washington Jr.,DT,BAL,0,0%,30,50%,4,17%
32,Chris Board,LB,BAL,0,0%,22,37%,20,83%
33,Justin Ellis,DT,BAL,0,0%,22,37%,4,17%
34,Tavon Young,CB,BAL,0,0%,22,37%,0,0%
35,Geno Stone,SS,BAL,0,0%,17,28%,17,71%
36,Kristian Welch,LB,BAL,0,0%,10,17%,20,83%
37,Isaiah Mack,NT,BAL,0,0%,6,10%,0,0%
38,Jaylon Ferguson,LB,BAL,0,0%,2,3%,13,54%
39,Anthony Levine,SS,BAL,0,0%,0,0%,20,83%
40,Malik Harrison,LB,BAL,0,0%,0,0%,19,79%
