,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Andy Dalton,CHI,24,39,317,18,45.0,346,8.9,188,7.8,4.8,129,5.4,1,2.7%,5,13.5%,1,10,3,3,7,16.3%,3,5.7
2,Jared Goff,DET,21,25,171,8,30.8,162,6.5,91,4.3,3.6,80,3.8,1,4.0%,2,8.0%,1,2,1,3,5,19.2%,0,
