,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Cordarrelle Patterson,ATL,16,108,5,74,4.6,34,2.1,0,
1,Mike Davis,ATL,5,16,0,9,1.8,7,1.4,0,
2,Wayne Gallman,ATL,4,19,1,13,3.3,6,1.5,0,
3,Matt Ryan,ATL,4,6,0,6,1.5,0,0.0,0,
5,James Robinson,JAX,17,86,4,63,3.7,23,1.4,0,
6,Carlos Hyde,JAX,6,16,1,10,1.7,6,1.0,1,6.0
7,Trevor Lawrence,JAX,5,39,2,36,7.2,3,0.6,0,
