,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Josh Allen,BUF,23,28,260,4,2,2,12,28,115.2,8,43,0,10,0,0,0,0,0,0,0
1,Devin Singletary,BUF,0,0,0,0,0,0,0,0,,15,44,0,15,1,1,4,0,4,0,0
2,Matt Breida,BUF,0,0,0,0,0,0,0,0,,9,26,0,9,2,2,29,1,23,0,0
3,Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,74,1,28,0,0
4,Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,47,0,26,0,0
5,Cole Beasley,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,46,0,14,0,0
6,Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,32,2,24,0,0
7,Emmanuel Sanders,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,28,0,17,0,0
10,Trevor Siemian,NOR,17,29,163,1,1,2,17,24,71.5,3,3,0,2,0,0,0,0,0,0,0
11,Blake Gillikin,NOR,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0
12,Tony Jones,NOR,0,0,0,0,0,0,0,0,,16,27,0,11,0,0,0,0,0,0,0
13,Ty Montgomery,NOR,0,0,0,0,0,0,0,0,,6,14,0,8,7,5,31,0,13,0,0
14,Lil'Jordan Humphrey,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,47,0,24,0,0
15,Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,31,0,14,0,0
16,Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,24,0,17,0,0
17,Nick Vannett,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,1,11,0,0
18,Adam Prentice,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
19,Deonte Harris,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,9,0,9,0,0
