,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Jon Runyan,G,GNB,82,100%,0,0%,7,19%
1,Lucas Patrick,G,GNB,82,100%,0,0%,7,19%
2,Yosuah Nijman,T,GNB,82,100%,0,0%,7,19%
3,Billy Turner,T,GNB,82,100%,0,0%,0,0%
4,Aaron Rodgers,QB,GNB,82,100%,0,0%,0,0%
5,Royce Newman,T,GNB,82,100%,0,0%,0,0%
6,Davante Adams,WR,GNB,80,98%,0,0%,1,3%
7,Marquez Valdes-Scantling,WR,GNB,57,70%,0,0%,0,0%
8,Allen Lazard,WR,GNB,53,65%,0,0%,0,0%
9,AJ Dillon,RB,GNB,42,51%,0,0%,0,0%
10,Aaron Jones,RB,GNB,40,49%,0,0%,0,0%
11,Josiah Deguara,TE,GNB,35,43%,0,0%,7,19%
12,Marcedes Lewis,TE,GNB,33,40%,0,0%,0,0%
13,Equanimeous St. Brown,WR,GNB,26,32%,0,0%,22,61%
14,Dominique Dafney,TE,GNB,20,24%,0,0%,23,64%
15,Randall Cobb,WR,GNB,19,23%,0,0%,1,3%
16,Tyler Davis,TE,GNB,3,4%,0,0%,29,81%
17,Amari Rodgers,WR,GNB,2,2%,0,0%,10,28%
18,Rasul Douglas,CB,GNB,0,0%,62,100%,13,36%
19,Darnell Savage Jr.,SS,GNB,0,0%,62,100%,2,6%
20,Adrian Amos,FS,GNB,0,0%,62,100%,2,6%
21,Chandon Sullivan,CB,GNB,0,0%,62,100%,2,6%
22,Eric Stokes,CB,GNB,0,0%,62,100%,1,3%
23,De'Vondre Campbell,LB,GNB,0,0%,62,100%,1,3%
24,Kenny Clark,NT,GNB,0,0%,52,84%,1,3%
25,Preston Smith,LB,GNB,0,0%,46,74%,1,3%
26,Krys Barnes,LB,GNB,0,0%,38,61%,9,25%
27,Rashan Gary,LB,GNB,0,0%,33,53%,0,0%
28,Kingsley Keke,DE,GNB,0,0%,32,52%,6,17%
29,Dean Lowry,DE,GNB,0,0%,29,47%,10,28%
30,Tipa Galeai,DE,GNB,0,0%,28,45%,8,22%
31,Henry Black,SS,GNB,0,0%,19,31%,23,64%
32,Ladarius Hamilton,LB,GNB,0,0%,17,27%,0,0%
33,Tyler Lancaster,NT,GNB,0,0%,6,10%,12,33%
34,Oren Burks,LB,GNB,0,0%,5,8%,28,78%
35,Tedarrell Slaton,DT,GNB,0,0%,5,8%,12,33%
36,Ty Summers,LB,GNB,0,0%,0,0%,28,78%
37,Isaac Yiadom,CB,GNB,0,0%,0,0%,27,75%
38,Shemar Jean-Charles,CB,GNB,0,0%,0,0%,22,61%
39,Isaiah McDuffie,LB,GNB,0,0%,0,0%,18,50%
40,Mason Crosby,K,GNB,0,0%,0,0%,15,42%
41,Corey Bojorquez,P,GNB,0,0%,0,0%,13,36%
42,Steven Wirtel,LS,GNB,0,0%,0,0%,13,36%
43,Ben Braden,G,GNB,0,0%,0,0%,10,28%
44,Patrick Taylor,RB,GNB,0,0%,0,0%,4,11%
0,Rob Havenstein,T,LAR,62,100%,0,0%,4,11%
1,Tyler Higbee,TE,LAR,62,100%,0,0%,4,11%
2,Cooper Kupp,WR,LAR,62,100%,0,0%,4,11%
3,David Edwards,G,LAR,62,100%,0,0%,4,11%
4,Austin Corbett,G,LAR,62,100%,0,0%,4,11%
5,Brian Allen,C,LAR,62,100%,0,0%,0,0%
6,Matthew Stafford,QB,LAR,62,100%,0,0%,0,0%
7,Andrew Whitworth,T,LAR,62,100%,0,0%,0,0%
8,Van Jefferson,WR,LAR,61,98%,0,0%,0,0%
9,Odell Beckham Jr.,WR,LAR,61,98%,0,0%,0,0%
10,Darrell Henderson,RB,LAR,50,81%,0,0%,0,0%
11,Sony Michel,RB,LAR,12,19%,0,0%,8,22%
12,Landen Akers,WR,LAR,1,2%,0,0%,11,31%
13,Kendall Blanton,TE,LAR,1,2%,0,0%,4,11%
14,Jalen Ramsey,CB,LAR,0,0%,82,100%,7,19%
15,Taylor Rapp,FS,LAR,0,0%,82,100%,6,17%
16,Jordan Fuller,SS,LAR,0,0%,82,100%,0,0%
17,Darious Williams,CB,LAR,0,0%,81,99%,0,0%
18,Aaron Donald,DT,LAR,0,0%,81,99%,0,0%
19,Greg Gaines,NT,LAR,0,0%,76,93%,0,0%
20,Donte Deayon,CB,LAR,0,0%,70,85%,0,0%
21,Troy Reeder,LB,LAR,0,0%,63,77%,22,61%
22,Leonard Floyd,LB,LAR,0,0%,63,77%,0,0%
23,Von Miller,LB,LAR,0,0%,61,74%,0,0%
24,Ernest Jones,LB,LAR,0,0%,59,72%,0,0%
25,A'Shawn Robinson,DT,LAR,0,0%,37,45%,9,25%
26,Terrell Lewis,LB,LAR,0,0%,22,27%,0,0%
27,Nick Scott,SS,LAR,0,0%,19,23%,32,89%
28,Ogbonnia Okoronkwo,LB,LAR,0,0%,18,22%,0,0%
29,Marquise Copeland,DT,LAR,0,0%,4,5%,9,25%
30,Michael Hoecht,DT,LAR,0,0%,1,1%,32,89%
31,Bobby Brown,NT,LAR,0,0%,1,1%,9,25%
32,Christian Rozeboom,LB,LAR,0,0%,0,0%,32,89%
33,Jamir Jones,LB,LAR,0,0%,0,0%,32,89%
34,Terrell Burgess,FS,LAR,0,0%,0,0%,27,75%
35,Antoine Brooks Jr.,DB,LAR,0,0%,0,0%,23,64%
36,Buddy Howell,RB,LAR,0,0%,0,0%,23,64%
37,David Long,CB,LAR,0,0%,0,0%,17,47%
38,J.J. Koski,WR,LAR,0,0%,0,0%,15,42%
39,Robert Rochell,CB,LAR,0,0%,0,0%,12,33%
40,Matt Gay,K,LAR,0,0%,0,0%,10,28%
41,Matthew Orzech,LS,LAR,0,0%,0,0%,9,25%
42,Johnny Hekker,P,LAR,0,0%,0,0%,9,25%
43,Brycen Hopkins,TE,LAR,0,0%,0,0%,6,17%
44,Joseph Noteboom,T,LAR,0,0%,0,0%,4,11%
45,Bobby Evans,G,LAR,0,0%,0,0%,4,11%
46,Coleman Shelton,G,LAR,0,0%,0,0%,4,11%
