,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Zach Wilson,NYJ,14,24,145,6,21.4,103,4.3,49,3.5,2.0,96,6.9,2,8.7%,4,17.4%,4,10,6,1,11,39.3%,0,
2,Tyrod Taylor,HOU,17,26,158,7,22.6,219,8.4,79,4.6,3.0,79,4.6,0,0.0%,5,19.2%,5,6,1,2,8,25.0%,1,30.0
