,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Zach Wilson,NYJ,14,24,145,0,1,4,36,46,58.5,2,3,1,4,0,0,0,0,0,1,0
1,Tevin Coleman,NYJ,0,0,0,0,0,0,0,0,,16,67,0,19,3,2,3,0,6,0,0
2,Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,6,42,0,24,1,0,0,0,0,0,0
3,Austin Walter,NYJ,0,0,0,0,0,0,0,0,,9,38,1,13,1,0,0,0,0,0,0
4,Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,1,7,0,7,8,4,46,0,22,0,0
5,Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,47,0,46,0,0
6,Keelan Cole,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,0,13,0,0
7,Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,20,0,10,0,0
8,Jamison Crowder,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
11,Tyrod Taylor,HOU,17,26,158,2,1,5,52,40,91.5,2,30,0,30,0,0,0,0,0,1,0
12,David Johnson,HOU,0,0,0,0,0,0,0,0,,10,39,0,7,3,2,16,0,10,0,0
13,Rex Burkhead,HOU,0,0,0,0,0,0,0,0,,12,27,0,10,3,3,27,0,20,0,0
14,Brandin Cooks,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,45,1,40,0,0
15,Nico Collins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,28,0,20,0,0
16,Brevin Jordan,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,23,1,13,0,0
17,Danny Amendola,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,23,0,11,0,0
18,Pharaoh Brown,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
19,Chris Moore,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-4,0,-4,0,0
