,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Josh Jacobs,LVR,22,87,4,40,1.8,47,2.1,1,22.0
1,Kenyan Drake,LVR,7,25,1,8,1.1,17,2.4,0,
2,Derek Carr,LVR,2,21,1,21,10.5,0,0.0,0,
3,Marcus Mariota,LVR,2,4,1,3,1.5,1,0.5,0,
4,Zay Jones,LVR,1,4,0,4,4.0,0,0.0,0,
5,Hunter Renfrow,LVR,1,2,0,0,0.0,2,2.0,0,
7,Tony Pollard,DAL,10,36,4,12,1.2,24,2.4,0,
8,Ezekiel Elliott,DAL,9,25,2,9,1.0,16,1.8,0,
9,Dak Prescott,DAL,1,3,0,3,3.0,0,0.0,0,
