,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Andy Dalton,CHI,24,39,317,1,1,1,7,52,85.1,6,11,0,9,0,0,0,0,0,0,0
1,David Montgomery,CHI,0,0,0,0,0,0,0,0,,17,46,0,12,3,3,28,0,12,0,0
2,Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,4,9,0,5,0,0,0,0,0,0,0
3,Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,1,2,0,2,8,5,123,0,52,0,0
4,Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,65,0,16,0,0
5,Damiere Byrd,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,42,0,19,0,0
6,Jimmy Graham,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,34,1,17,0,0
7,Jakeem Grant,CHI,0,0,0,0,0,0,0,0,,1,0,0,0,4,2,25,0,13,0,0
8,Isaiah Coulter,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
9,Marquise Goodwin,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
10,Jesse James,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
13,Jared Goff,DET,21,25,171,2,0,1,8,39,121.8,0,0,0,0,0,0,0,0,0,1,1
14,Jamaal Williams,DET,0,0,0,0,0,0,0,0,,15,65,0,19,5,5,18,0,9,0,0
15,Godwin Igwebuike,DET,0,0,0,0,0,0,0,0,,1,11,0,11,1,0,0,0,0,0,0
16,Josh Reynolds,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,70,1,39,0,0
17,T.J. Hockenson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,35,1,17,0,0
18,Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,23,0,11,0,0
19,Kalif Raymond,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,16,0,17,0,0
20,D'Andre Swift,DET,0,0,0,0,0,0,0,0,,3,0,0,4,3,3,9,0,6,1,0
