,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Jakeem Grant,CHI,2,44,22.0,0,25,4,39,9.8,0,22
1,Khalil Herbert,CHI,1,15,15.0,0,15,0,0,,0,0
4,Jerry Jacobs,DET,0,0,,0,0,1,0,0.0,0,0
5,Kalif Raymond,DET,0,0,,0,0,1,9,9.0,0,9
6,Godwin Igwebuike,DET,3,84,28.0,0,35,0,0,,0,0
