,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Darrell Henderson,LAR,16,55,4,27,1.7,28,1.8,0,
1,Sony Michel,LAR,3,14,1,5,1.7,9,3.0,0,
2,Matthew Stafford,LAR,1,-1,0,-1,-1.0,0,0.0,0,
4,AJ Dillon,GNB,20,69,4,22,1.1,47,2.4,5,4.0
5,Aaron Jones,GNB,10,23,,6,0.6,17,1.7,0,
6,Aaron Rodgers,GNB,2,0,1,0,0.0,0,0.0,0,
