,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Jonah Williams,T,CIN,68,100%,0,0%,7,25%
1,Hakeem Adeniji,G,CIN,68,100%,0,0%,0,0%
2,Quinton Spain,G,CIN,58,85%,0,0%,7,25%
3,Joe Burrow,QB,CIN,58,85%,0,0%,0,0%
4,Trey Hopkins,C,CIN,53,78%,0,0%,2,7%
5,Tyler Boyd,WR,CIN,52,76%,0,0%,0,0%
6,Ja'Marr Chase,WR,CIN,52,76%,0,0%,0,0%
7,Joe Mixon,RB,CIN,49,72%,0,0%,0,0%
8,C.J. Uzomah,TE,CIN,45,66%,0,0%,10,36%
9,Tee Higgins,WR,CIN,43,63%,0,0%,0,0%
10,Riley Reiff,T,CIN,41,60%,0,0%,5,18%
11,Drew Sample,TE,CIN,39,57%,0,0%,11,39%
12,Isaiah Prince,T,CIN,31,46%,0,0%,7,25%
13,Stanley Morgan Jr.,WR,CIN,22,32%,0,0%,18,64%
14,Trey Hill,C,CIN,15,22%,0,0%,7,25%
15,Mike Thomas,WR,CIN,13,19%,0,0%,18,64%
16,Jackson Carman,G,CIN,12,18%,0,0%,7,25%
17,Samaje Perine,RB,CIN,10,15%,0,0%,18,64%
18,Brandon Allen,QB,CIN,10,15%,0,0%,0,0%
19,Chris Evans,RB,CIN,9,13%,0,0%,14,50%
20,Logan Wilson,LB,CIN,0,0%,39,63%,3,11%
21,Vonn Bell,SS,CIN,0,0%,39,63%,3,11%
22,Chidobe Awuzie,CB,CIN,0,0%,39,63%,2,7%
23,Jessie Bates III,FS,CIN,0,0%,39,63%,2,7%
24,Eli Apple,CB,CIN,0,0%,39,63%,0,0%
25,B.J. Hill,DT,CIN,0,0%,38,61%,3,11%
26,Mike Hilton,CB,CIN,0,0%,37,60%,0,0%
27,Sam Hubbard,DE,CIN,0,0%,32,52%,3,11%
28,Josh Tupou,NT,CIN,0,0%,31,50%,2,7%
29,Ricardo Allen,SS,CIN,0,0%,30,48%,8,29%
30,Larry Ogunjobi,DT,CIN,0,0%,30,48%,3,11%
31,Germaine Pratt,LB,CIN,0,0%,29,47%,7,25%
32,Wyatt Ray,DE,CIN,0,0%,28,45%,3,11%
33,Cameron Sample,DE,CIN,0,0%,27,44%,0,0%
34,Tre Flowers,CB,CIN,0,0%,25,40%,7,25%
35,Trey Hendrickson,DE,CIN,0,0%,25,40%,1,4%
36,Markus Bailey,LB,CIN,0,0%,24,39%,18,64%
37,Joe Bachie,LB,CIN,0,0%,23,37%,20,72%
38,Darius Phillips,CB,CIN,0,0%,23,37%,16,57%
39,Michael Thomas,SS,CIN,0,0%,23,37%,15,54%
40,Jalen Davis,CB,CIN,0,0%,23,37%,5,18%
41,D.J. Reader,NT,CIN,0,0%,21,34%,2,7%
42,Khalid Kareem,DE,CIN,0,0%,18,29%,0,0%
43,Clay Johnston,LB,CIN,0,0%,0,0%,18,64%
44,Evan McPherson,K,CIN,0,0%,0,0%,15,54%
