,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Baker Mayfield,CLE,18,37,247,1,0,2,24,41,79.4,2,4,0,3,0,0,0,0,0,1,1
1,Jarvis Landry,CLE,0,0,0,0,0,1,1,0,,0,0,0,0,10,6,111,0,38,1,1
2,Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,7,20,0,9,1,0,0,0,0,0,0
3,Nick Chubb,CLE,0,0,0,0,0,0,0,0,,8,16,0,5,4,2,23,0,16,0,0
4,Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,50,0,41,0,0
5,David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,35,1,20,0,0
6,Ja'Marcus Bradley,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,10,0,0
7,Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,10,0,6,0,0
8,Demetric Felton,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
9,Austin Hooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
12,Lamar Jackson,BAL,20,32,165,1,4,2,10,39,46.5,17,68,0,13,0,0,0,0,0,0,0
13,Devonta Freeman,BAL,0,0,0,0,0,0,0,0,,16,52,0,8,1,1,8,0,8,0,0
14,Latavius Murray,BAL,0,0,0,0,0,0,0,0,,8,14,0,4,0,0,0,0,0,0,0
15,Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,1,13,0,13,2,1,2,0,2,0,0
16,Ty'Son Williams,BAL,0,0,0,0,0,0,0,0,,1,1,0,1,1,0,0,0,0,0,0
17,Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,4,65,1,39,0,0
18,Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,51,0,11,0,0
19,Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,31,0,13,0,0
20,Sammy Watkins,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
21,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,0,0,0,0,0
22,Tylan Wallace,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
