,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Derek Carr,LVR,24,39,373,1,0,3,7,56,101.8,2,21,0,22,0,0,0,0,0,1,0
1,Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,22,87,1,21,4,2,25,0,17,0,0
2,Kenyan Drake,LVR,0,0,0,0,0,0,0,0,,7,25,0,4,2,2,5,0,10,0,0
3,Zay Jones,LVR,0,0,0,0,0,0,0,0,,1,4,0,4,7,5,59,0,35,0,0
4,Marcus Mariota,LVR,0,0,0,0,0,0,0,0,,2,4,1,3,0,0,0,0,0,0,0
5,Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,1,2,0,2,9,8,134,0,54,0,0
6,DeSean Jackson,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,102,1,56,0,0
7,Darren Waller,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,33,0,21,0,0
8,Bryan Edwards,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
9,Foster Moreau,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,3,0,3,0,0
10,Daniel Helm,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
13,Dak Prescott,DAL,32,47,375,2,0,1,2,51,106.2,1,3,0,3,0,0,0,0,0,0,0
14,Tony Pollard,DAL,0,0,0,0,0,0,0,0,,10,36,0,12,4,4,32,0,13,0,0
15,Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,9,25,1,8,8,6,24,0,12,0,0
16,Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,106,0,41,0,0
17,Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,104,0,51,0,0
18,Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,53,0,15,0,0
19,Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,46,1,32,0,0
20,Sean McKeon,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,1,10,0,0
