,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Mike Glennon,NYG,23,44,187,10,21.3,333,7.6,91,4.0,2.1,96,4.2,4,10.5%,6,15.8%,3,16,2,5,10,21.3%,0,
2,Tua Tagovailoa,MIA,30,41,244,17,39.5,280,6.8,171,5.7,4.2,73,2.4,2,4.9%,5,12.2%,2,11,2,1,5,11.4%,1,2.0
