,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Jimmy Garoppolo,SFO,20,30,299,11,35.5,218,7.3,134,6.7,4.5,165,8.3,2,6.7%,4,13.3%,1,5,2,2,5,16.1%,0,
2,Russell Wilson,SEA,30,37,231,12,29.3,259,7.0,140,4.7,3.8,91,3.0,1,2.7%,5,13.5%,4,11,3,3,10,23.3%,2,8.0
