,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Taylor Heinicke,WAS,23,30,196,2,1,1,10,35,101.5,3,10,0,7,0,0,0,0,0,0,0
1,Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,23,88,0,22,6,5,23,1,10,0,0
2,Wendell Smallwood,WAS,0,0,0,0,0,0,0,0,,1,13,0,13,2,2,12,0,7,0,0
3,Jaret Patterson,WAS,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
4,Logan Thomas,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,48,1,35,0,0
5,John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,42,0,23,0,0
6,Adam Humphries,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,38,0,12,0,0
7,Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,22,0,13,0,0
8,DeAndre Carter,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
9,Dyami Brown,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
10,Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,2,-1,0,3,1,1,-1,0,-1,0,0
13,Derek Carr,LVR,28,38,249,0,0,2,15,34,90.8,2,24,0,17,0,0,0,0,0,0,0
14,Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,13,52,1,15,9,9,38,0,10,0,0
15,Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,102,0,28,0,0
16,Foster Moreau,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,34,0,34,0,0
17,Bryan Edwards,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,30,0,18,0,0
18,Zay Jones,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,21,0,13,0,0
19,DeSean Jackson,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
20,Kenyan Drake,LVR,0,0,0,0,0,0,0,0,,1,0,0,0,2,1,8,0,8,0,0
21,Peyton Barber,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0
