,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Gabe Jackson,G,SEA,70,100%,0,0%,5,17%
1,Ethan Pocic,C,SEA,70,100%,0,0%,4,14%
2,Russell Wilson,QB,SEA,70,100%,0,0%,0,0%
3,Duane Brown,T,SEA,70,100%,0,0%,0,0%
4,D.K. Metcalf,WR,SEA,62,89%,0,0%,0,0%
5,Jake Curhan,T,SEA,60,86%,0,0%,5,17%
6,Tyler Lockett,WR,SEA,59,84%,0,0%,0,0%
7,Brandon Shell,T,SEA,56,80%,0,0%,5,17%
8,Gerald Everett,TE,SEA,54,77%,0,0%,0,0%
9,Will Dissly,TE,SEA,33,47%,0,0%,17,59%
10,Freddie Swain,WR,SEA,32,46%,0,0%,9,31%
11,Rashaad Penny,RB,SEA,29,41%,0,0%,0,0%
12,D'Wayne Eskridge,WR,SEA,22,31%,0,0%,0,0%
13,Travis Homer,RB,SEA,21,30%,0,0%,20,69%
14,Adrian Peterson,RB,SEA,18,26%,0,0%,0,0%
15,Stone Forsythe,T,SEA,14,20%,0,0%,5,17%
16,Kyle Fuller,G,SEA,10,14%,0,0%,1,3%
17,Penny Hart,WR,SEA,9,13%,0,0%,14,48%
18,Colby Parkinson,TE,SEA,7,10%,0,0%,13,45%
19,Nick Bellore,LB,SEA,2,3%,0,0%,20,69%
20,DeeJay Dallas,RB,SEA,2,3%,0,0%,19,66%
21,D.J. Reed,CB,SEA,0,0%,58,100%,5,17%
22,Bobby Wagner,LB,SEA,0,0%,58,100%,4,14%
23,Quandre Diggs,FS,SEA,0,0%,58,100%,0,0%
24,Jordyn Brooks,LB,SEA,0,0%,56,97%,10,34%
25,Sidney Jones,CB,SEA,0,0%,49,85%,4,14%
26,Rasheem Green,DE,SEA,0,0%,38,66%,4,14%
27,Poona Ford,NT,SEA,0,0%,36,62%,4,14%
28,Al Woods,DT,SEA,0,0%,35,61%,4,14%
29,Ryan Neal,SS,SEA,0,0%,33,57%,20,69%
30,Benson Mayowa,LB,SEA,0,0%,32,55%,0,0%
31,Darrell Taylor,DE,SEA,0,0%,30,52%,5,17%
32,Bryan Mone,NT,SEA,0,0%,28,48%,4,14%
33,Jamal Adams,SS,SEA,0,0%,27,47%,0,0%
34,Ugo Amadi,FS,SEA,0,0%,26,45%,12,41%
35,Alton Robinson,DE,SEA,0,0%,21,36%,10,34%
36,Kerry Hyder,DE,SEA,0,0%,20,35%,4,14%
37,L.J. Collier,DE,SEA,0,0%,15,26%,0,0%
38,Blessuan Austin,CB,SEA,0,0%,9,16%,3,10%
39,Carlos Dunlap,LB,SEA,0,0%,7,12%,0,0%
40,Jon Rhattigan,LB,SEA,0,0%,0,0%,20,69%
41,Cody Barton,LB,SEA,0,0%,0,0%,20,69%
42,John Reid,CB,SEA,0,0%,0,0%,12,41%
43,Michael Dickson,P,SEA,0,0%,0,0%,11,38%
44,Tyler Ott,LS,SEA,0,0%,0,0%,11,38%
45,Jason Myers,K,SEA,0,0%,0,0%,10,34%
46,Dakoda Shepley,C,SEA,0,0%,0,0%,5,17%
0,Laken Tomlinson,G,SFO,58,100%,0,0%,4,14%
1,Daniel Brunskill,G,SFO,58,100%,0,0%,4,14%
2,Tom Compton,T,SFO,58,100%,0,0%,4,14%
3,Trent Williams,T,SFO,58,100%,0,0%,0,0%
4,Alex Mack,C,SFO,58,100%,0,0%,0,0%
5,Jimmy Garoppolo,QB,SFO,58,100%,0,0%,0,0%
6,Trent Sherfield,WR,SFO,57,98%,0,0%,0,0%
7,Brandon Aiyuk,WR,SFO,54,93%,0,0%,5,17%
8,George Kittle,TE,SFO,54,93%,0,0%,0,0%
9,Elijah Mitchell,RB,SFO,49,84%,0,0%,0,0%
10,Kyle Juszczyk,FB,SFO,32,55%,0,0%,4,14%
11,Jauan Jennings,WR,SFO,29,50%,0,0%,1,3%
12,Charlie Woerner,TE,SFO,7,12%,0,0%,22,76%
13,Travis Benjamin,WR,SFO,3,5%,0,0%,5,17%
14,Ross Dwelley,TE,SFO,2,3%,0,0%,12,41%
15,Jeff Wilson,RB,SFO,2,3%,0,0%,11,38%
16,Jamycal Hasty,RB,SFO,1,2%,0,0%,15,52%
17,Jimmie Ward,FS,SFO,0,0%,70,100%,6,21%
18,K'Waun Williams,CB,SFO,0,0%,69,99%,2,7%
19,Josh Norman,CB,SFO,0,0%,69,99%,0,0%
20,Azeez Al-Shaair,LB,SFO,0,0%,68,97%,2,7%
21,Nick Bosa,DE,SFO,0,0%,61,87%,2,7%
22,Arik Armstead,DE,SFO,0,0%,55,79%,11,38%
