,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Andrew Wylie,G,KAN,57,100%,0,0%,5,23%
1,Creed Humphrey,C,KAN,57,100%,0,0%,5,23%
2,Trey Smith,G,KAN,57,100%,0,0%,5,23%
3,Joe Thuney,G,KAN,57,100%,0,0%,5,23%
4,Orlando Brown Jr.,T,KAN,57,100%,0,0%,5,23%
5,Patrick Mahomes,QB,KAN,57,100%,0,0%,0,0%
6,Tyreek Hill,WR,KAN,50,88%,0,0%,0,0%
7,Travis Kelce,TE,KAN,44,77%,0,0%,0,0%
8,Byron Pringle,WR,KAN,41,72%,0,0%,11,50%
9,Demarcus Robinson,WR,KAN,31,54%,0,0%,6,27%
10,Clyde Edwards-Helaire,RB,KAN,29,51%,0,0%,0,0%
11,Darrel Williams,RB,KAN,26,46%,0,0%,6,27%
12,Blake Bell,TE,KAN,14,25%,0,0%,8,36%
13,Josh Gordon,WR,KAN,13,23%,0,0%,0,0%
14,Noah Gray,TE,KAN,12,21%,0,0%,21,95%
15,Mecole Hardman,WR,KAN,9,16%,0,0%,1,5%
16,Michael Burton,FB,KAN,7,12%,0,0%,13,59%
17,Marcus Kemp,WR,KAN,4,7%,0,0%,17,77%
18,Nick Allegretti,G,KAN,3,5%,0,0%,5,23%
19,Derrick Gore,RB,KAN,2,4%,0,0%,8,36%
20,L'Jarius Sneed,CB,KAN,0,0%,77,100%,3,14%
21,Charvarius Ward,CB,KAN,0,0%,77,100%,0,0%
22,Tyrann Mathieu,SS,KAN,0,0%,77,100%,0,0%
23,Juan Thornhill,FS,KAN,0,0%,68,88%,3,14%
24,Deandre Baker,CB,KAN,0,0%,51,66%,8,36%
25,Chris Jones,DT,KAN,0,0%,51,66%,0,0%
26,Frank Clark,DE,KAN,0,0%,48,62%,0,0%
27,Willie Gay Jr.,LB,KAN,0,0%,47,61%,0,0%
28,Jarran Reed,DT,KAN,0,0%,44,57%,0,0%
29,Anthony Hitchens,LB,KAN,0,0%,41,53%,1,5%
30,Melvin Ingram,LB,KAN,0,0%,41,53%,0,0%
31,Daniel Sorensen,FS,KAN,0,0%,39,51%,7,32%
32,Alex Okafor,DE,KAN,0,0%,34,44%,1,5%
33,Tershawn Wharton,DT,KAN,0,0%,34,44%,1,5%
34,Michael Danna,DE,KAN,0,0%,31,40%,1,5%
35,Ben Niemann,LB,KAN,0,0%,29,38%,17,77%
36,Derrick Nnadi,DT,KAN,0,0%,25,32%,1,5%
37,Nick Bolton,LB,KAN,0,0%,22,29%,4,18%
38,Mike Hughes,CB,KAN,0,0%,11,14%,7,32%
39,Dorian O'Daniel,LB,KAN,0,0%,0,0%,17,77%
40,Armani Watts,SS,KAN,0,0%,0,0%,17,77%
41,Harrison Butker,K,KAN,0,0%,0,0%,11,50%
42,Tommy Townsend,P,KAN,0,0%,0,0%,9,41%
43,James Winchester,LS,KAN,0,0%,0,0%,9,41%
44,Chris Lammons,CB,KAN,0,0%,0,0%,4,18%
0,Garett Bolles,T,DEN,77,100%,0,0%,1,5%
1,Quinn Meinerz,G,DEN,77,100%,0,0%,1,5%
2,Dalton Risner,G,DEN,77,100%,0,0%,1,5%
3,Lloyd Cushenberry III,C,DEN,77,100%,0,0%,1,5%
4,Bobby Massie,T,DEN,77,100%,0,0%,0,0%
5,Teddy Bridgewater,QB,DEN,77,100%,0,0%,0,0%
6,Courtland Sutton,WR,DEN,68,88%,0,0%,0,0%
7,Tim Patrick,WR,DEN,67,87%,0,0%,0,0%
8,Javonte Williams,RB,DEN,60,78%,0,0%,0,0%
9,Noah Fant,TE,DEN,58,75%,0,0%,0,0%
10,Jerry Jeudy,WR,DEN,56,73%,0,0%,0,0%
11,Albert Okwuegbunam,TE,DEN,33,43%,0,0%,0,0%
12,Mike Boone,RB,DEN,17,22%,0,0%,0,0%
13,Kendall Hinton,WR,DEN,14,18%,0,0%,0,0%
14,Eric Saubert,TE,DEN,6,8%,0,0%,13,59%
15,Diontae Spencer,WR,DEN,4,5%,0,0%,10,45%
16,Andrew Beck,TE,DEN,2,3%,0,0%,16,73%
17,Justin Simmons,FS,DEN,0,0%,57,100%,5,23%
18,Ronald Darby,CB,DEN,0,0%,57,100%,0,0%
19,Patrick Surtain II,CB,DEN,0,0%,57,100%,0,0%
20,Baron Browning,LB,DEN,0,0%,57,100%,0,0%
21,Kareem Jackson,SS,DEN,0,0%,55,96%,0,0%
22,Kyle Fuller,CB,DEN,0,0%,49,86%,0,0%
23,Malik Reed,LB,DEN,0,0%,45,79%,5,23%
24,Kenny Young,LB,DEN,0,0%,45,79%,0,0%
25,Bradley Chubb,LB,DEN,0,0%,38,67%,0,0%
26,Shelby Harris,DE,DEN,0,0%,34,60%,5,23%
27,Dre'Mont Jones,DE,DEN,0,0%,33,58%,6,27%
28,DeShawn Williams,DT,DEN,0,0%,25,44%,5,23%
29,Shamar Stephen,DE,DEN,0,0%,22,39%,0,0%
30,Jonathon Cooper,LB,DEN,0,0%,16,28%,12,55%
31,Stephen Weatherly,LB,DEN,0,0%,15,26%,9,41%
32,Caden Sterns,FS,DEN,0,0%,11,19%,15,68%
33,McTelvin Agim,DE,DEN,0,0%,9,16%,0,0%
34,Nate Hairston,CB,DEN,0,0%,2,4%,15,68%
35,Mike Ford,CB,DEN,0,0%,0,0%,21,95%
36,Aaron Patrick,LB,DEN,0,0%,0,0%,21,95%
37,P.J. Locke,FS,DEN,0,0%,0,0%,21,95%
38,Justin Strnad,LB,DEN,0,0%,0,0%,16,73%
39,Jonas Griffith,LB,DEN,0,0%,0,0%,16,73%
40,Damarea Crockett,RB,DEN,0,0%,0,0%,13,59%
41,Brandon McManus,K,DEN,0,0%,0,0%,4,18%
42,Jacob Bobenmoyer,LS,DEN,0,0%,0,0%,4,18%
43,Sam Martin,P,DEN,0,0%,0,0%,4,18%
44,Austin Schlottmann,G,DEN,0,0%,0,0%,1,5%
45,Netane Muti,G,DEN,0,0%,0,0%,1,5%
