,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Javonte Williams,DEN,23,102,8,45,2.0,57,2.5,7,3.3
1,Mike Boone,DEN,4,35,2,27,6.8,8,2.0,0,
2,Teddy Bridgewater,DEN,4,17,2,10,2.5,7,1.8,0,
4,Clyde Edwards-Helaire,KAN,14,54,4,32,2.3,22,1.6,0,
5,Darrel Williams,KAN,5,20,1,10,2.0,10,2.0,0,
6,Patrick Mahomes,KAN,4,12,1,12,3.0,0,0.0,0,
7,Michael Burton,KAN,1,3,1,1,1.0,2,2.0,0,
