,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Carson Wentz,IND,16,22,158,1,0,1,7,24,107.8,3,8,0,7,0,0,0,0,0,0,0
1,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,32,143,2,16,0,0,0,0,0,1,1
2,Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,2,33,0,25,8,6,77,0,17,0,0
3,Nyheim Hines,IND,0,0,0,0,0,0,0,0,,3,24,0,10,4,3,32,0,24,0,0
4,Deon Jackson,IND,0,0,0,0,0,0,0,0,,6,19,1,10,0,0,0,0,0,0,0
5,Zach Pascal,IND,0,0,0,0,0,0,0,0,,1,12,0,12,3,1,6,0,6,0,0
6,T.Y. Hilton,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,22,0,14,0,0
7,Jack Doyle,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
8,Kylen Granson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
9,Ashton Dulin,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,2,0,0
10,Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
11,Sam Ehlinger,IND,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
14,Davis Mills,HOU,6,14,49,0,0,2,13,14,52.4,2,11,0,8,0,0,0,0,0,0,0
15,Tyrod Taylor,HOU,5,13,45,0,1,2,24,15,16.5,3,15,0,7,0,0,0,0,0,0,0
16,Rex Burkhead,HOU,0,0,0,0,0,0,0,0,,8,30,0,7,2,1,15,0,15,0,0
17,Brandin Cooks,HOU,0,0,0,0,0,0,0,0,,1,16,0,16,6,3,38,0,14,0,0
18,Royce Freeman,HOU,0,0,0,0,0,0,0,0,,3,10,0,5,1,1,11,0,11,0,0
19,Jaylen Samuels,HOU,0,0,0,0,0,0,0,0,,2,2,0,2,1,0,0,0,0,0,0
20,Pharaoh Brown,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,23,0,12,1,1
21,Brevin Jordan,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,7,0,5,0,0
22,Davion Davis,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
23,Chris Conley,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
24,Nico Collins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
