,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Halapoulivaati Vaitai,G,DET,72,100%,0,0%,5,19%
1,Evan Brown,C,DET,72,100%,0,0%,5,19%
2,Jonah Jackson,G,DET,72,100%,0,0%,5,19%
3,Penei Sewell,T,DET,72,100%,0,0%,0,0%
4,Taylor Decker,T,DET,72,100%,0,0%,0,0%
5,Jared Goff,QB,DET,72,100%,0,0%,0,0%
6,Amon-Ra St. Brown,WR,DET,69,96%,0,0%,7,26%
7,T.J. Hockenson,TE,DET,61,85%,0,0%,0,0%
8,Josh Reynolds,WR,DET,60,83%,0,0%,0,0%
9,Kalif Raymond,WR,DET,35,49%,0,0%,3,11%
10,Jamaal Williams,RB,DET,34,47%,0,0%,0,0%
11,Brock Wright,TE,DET,29,40%,0,0%,15,56%
12,Godwin Igwebuike,RB,DET,28,39%,0,0%,19,70%
13,Tom Kennedy,WR,DET,16,22%,0,0%,3,11%
14,Jason Cabinda,FB,DET,13,18%,0,0%,24,89%
15,Jermar Jefferson,RB,DET,8,11%,0,0%,0,0%
16,KhaDarel Hodge,WR,DET,7,10%,0,0%,10,37%
17,Tracy Walker,FS,DET,0,0%,76,100%,9,33%
18,Alex Anzalone,LB,DET,0,0%,76,100%,3,11%
19,Amani Oruwariye,CB,DET,0,0%,73,96%,0,0%
20,Dean Marlowe,SS,DET,0,0%,71,93%,6,22%
21,Jerry Jacobs,CB,DET,0,0%,66,87%,5,19%
22,Will Harris,SS,DET,0,0%,58,76%,8,30%
23,Austin Bryant,LB,DET,0,0%,54,71%,0,0%
24,Charles Harris,LB,DET,0,0%,53,70%,3,11%
25,Levi Onwuzurike,DE,DET,0,0%,48,63%,3,11%
26,Josh Woods,LB,DET,0,0%,43,57%,15,56%
27,Alim McNeill,NT,DET,0,0%,43,57%,0,0%
28,Derrick Barnes,LB,DET,0,0%,35,46%,1,4%
29,Michael Brockers,DE,DET,0,0%,30,39%,0,0%
30,Julian Okwara,LB,DET,0,0%,28,37%,13,48%
31,Nick Williams,DE,DET,0,0%,21,28%,3,11%
32,Bruce Hector,DT,DET,0,0%,21,28%,0,0%
33,Ifeatu Melifonwu,CB,DET,0,0%,10,13%,9,33%
34,Jessie Lemonier,DE,DET,0,0%,10,13%,3,11%
35,Rashod Berry,LB,DET,0,0%,10,13%,0,0%
36,C.J. Moore,FS,DET,0,0%,9,12%,19,70%
37,Mark Gilbert,CB,DET,0,0%,1,1%,2,7%
38,Anthony Pittman,LB,DET,0,0%,0,0%,22,81%
39,Jalen Elliott,DB,DET,0,0%,0,0%,19,70%
40,Tavante Beckett,LB,DET,0,0%,0,0%,16,59%
41,Jack Fox,P,DET,0,0%,0,0%,14,52%
42,Scott Daly,LS,DET,0,0%,0,0%,8,30%
43,Tommy Kraemer,G,DET,0,0%,0,0%,5,19%
44,Riley Patterson,K,DET,0,0%,0,0%,5,19%
45,Will Holden,T,DET,0,0%,0,0%,5,19%
46,Ryan McCollum,C,DET,0,0%,0,0%,5,19%
0,Brian O'Neill,T,MIN,76,100%,0,0%,3,11%
1,Garrett Bradbury,C,MIN,76,100%,0,0%,3,11%
2,Oli Udoh,T,MIN,76,100%,0,0%,3,11%
3,Ezra Cleveland,G,MIN,76,100%,0,0%,3,11%
4,Mason Cole,C,MIN,76,100%,0,0%,3,11%
5,Kirk Cousins,QB,MIN,76,100%,0,0%,0,0%
6,Tyler Conklin,TE,MIN,72,95%,0,0%,0,0%
7,K.J. Osborn,WR,MIN,70,92%,0,0%,1,4%
8,Justin Jefferson,WR,MIN,69,91%,0,0%,0,0%
9,Alexander Mattison,RB,MIN,65,86%,0,0%,0,0%
10,Dede Westbrook,WR,MIN,32,42%,0,0%,3,11%
11,C.J. Ham,FB,MIN,25,33%,0,0%,19,70%
12,Luke Stocker,TE,MIN,13,17%,0,0%,12,44%
13,Chris Herndon,TE,MIN,13,17%,0,0%,6,22%
14,Kene Nwangwu,RB,MIN,9,12%,0,0%,6,22%
15,Adam Thielen,WR,MIN,6,8%,0,0%,0,0%
16,Dan Chisena,WR,MIN,5,7%,0,0%,19,70%
17,Blake Brandel,T,MIN,1,1%,0,0%,3,11%
18,Xavier Woods,FS,MIN,0,0%,72,100%,12,44%
19,Blake Lynch,LB,MIN,0,0%,72,100%,7,26%
20,Harrison Smith,SS,MIN,0,0%,72,100%,5,19%
21,Nick Vigil,LB,MIN,0,0%,72,100%,5,19%
22,Cameron Dantzler,CB,MIN,0,0%,72,100%,5,19%
23,Bashaud Breeland,CB,MIN,0,0%,72,100%,0,0%
24,D.J. Wonnum,DE,MIN,0,0%,64,89%,5,19%
25,Sheldon Richardson,DT,MIN,0,0%,62,86%,5,19%
26,Mackensie Alexander,CB,MIN,0,0%,42,58%,0,0%
27,Kenny Willekes,DE,MIN,0,0%,37,51%,3,11%
28,Dalvin Tomlinson,DT,MIN,0,0%,35,49%,5,19%
29,Michael Pierce,NT,MIN,0,0%,32,44%,0,0%
30,Troy Dye,LB,MIN,0,0%,30,42%,24,89%
31,Armon Watts,NT,MIN,0,0%,30,42%,5,19%
32,James Lynch,NT,MIN,0,0%,16,22%,0,0%
33,Josh Metellus,SS,MIN,0,0%,6,8%,19,70%
34,Patrick Jones II,DE,MIN,0,0%,3,4%,0,0%
35,Kris Boyd,CB,MIN,0,0%,2,3%,18,67%
36,Tashawn Bower,DE,MIN,0,0%,1,1%,0,0%
37,Myles Dorn,SS,MIN,0,0%,0,0%,19,70%
38,Ryan Connelly,LB,MIN,0,0%,0,0%,19,70%
39,Chazz Surratt,LB,MIN,0,0%,0,0%,17,63%
40,Greg Joseph,K,MIN,0,0%,0,0%,10,37%
41,Harrison Hand,CB,MIN,0,0%,0,0%,10,37%
42,Andrew DePaola,LS,MIN,0,0%,0,0%,6,22%
43,Jordan Berry,P,MIN,0,0%,0,0%,6,22%
44,Jake Bargas,RB,MIN,0,0%,0,0%,5,19%
45,Rashod Hill,T,MIN,0,0%,0,0%,3,11%
