,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Anthony Brown,DAL,0,14,7,50.0%,58,8.3,4.1,1,84.8,9.0,34,24,0,0,0,0.0,0,10,0,0.0%
1,Trevon Diggs,DAL,1,10,4,40.0%,98,24.5,9.8,1,70.0,6.6,21,77,0,0,0,0.0,0,4,1,20.0%
2,Jayron Kearse,DAL,1,6,4,66.7%,43,10.8,7.2,0,47.9,9.7,27,16,1,0,0,0.0,0,9,0,0.0%
3,Leighton Vander Esch,DAL,0,3,2,66.7%,42,21.0,14.0,0,109.7,-0.3,-1,43,1,0,0,0.0,0,1,0,0.0%
4,Jourdan Lewis,DAL,0,3,2,66.7%,23,11.5,7.7,0,89.6,5.0,10,13,1,0,0,0.0,0,4,1,20.0%
5,Damontae Kazee,DAL,1,4,1,25.0%,12,12.0,3.0,0,0.0,6.5,8,4,0,0,0,0.0,0,2,2,50.0%
6,Micah Parsons,DAL,0,3,0,0.0%,,,0.0,,39.6,7.3,,,3,5,1,1.0,7,5,0,0.0%
7,Chauncey Golston,DAL,0,0,0,,,,,,,,,,0,3,0,0.0,3,0,0,
8,DeMarcus Lawrence,DAL,0,0,0,,,,,,,,,,0,2,1,0.0,3,2,0,0.0%
9,Dorance Armstrong Jr.,DAL,0,0,0,,,,,,,,,,0,2,0,0.0,2,5,0,0.0%
10,Tarell Basham,DAL,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
11,Osa Odighizuwa,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
12,Keanu Neal,DAL,0,0,0,,,,,,,,,,1,0,0,1.0,1,6,0,0.0%
13,Malik Hooker,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
15,P.J. Williams,NOR,0,8,6,75.0%,42,7.0,5.3,0,86.5,7.5,23,19,3,0,0,1.0,1,8,1,11.1%
16,Marshon Lattimore,NOR,1,11,6,54.5%,50,8.3,4.5,0,28.6,10.3,43,7,0,0,0,0.0,0,8,0,0.0%
17,Bradley Roby,NOR,0,7,5,71.4%,83,16.6,11.9,1,150.6,13.4,42,41,1,0,0,0.0,0,1,1,50.0%
18,Malcolm Jenkins,NOR,0,2,2,100.0%,14,7.0,7.0,0,95.8,6.5,13,1,3,1,0,0.0,1,4,1,20.0%
19,Marcus Williams,NOR,0,3,2,66.7%,26,13.0,8.7,0,93.7,16.0,26,0,0,0,0,0.0,0,3,1,25.0%
20,Paulson Adebo,NOR,0,4,2,50.0%,10,5.0,2.5,0,56.2,4.0,3,7,0,0,0,0.0,0,1,0,0.0%
21,Carl Granderson,NOR,0,1,1,100.0%,4,4.0,4.0,0,83.3,-5.0,-5,9,0,1,1,0.0,2,1,0,0.0%
22,Zack Baun,NOR,0,1,1,100.0%,7,7.0,7.0,0,95.8,1.0,1,6,0,0,0,0.0,0,2,0,0.0%
23,Kwon Alexander,NOR,0,2,1,50.0%,2,2.0,1.0,0,56.2,0.5,-1,3,3,0,0,0.0,0,9,0,0.0%
24,David Onyemata,NOR,0,0,0,,,,,,,,,,0,1,2,0.0,3,4,0,0.0%
25,Demario Davis,NOR,0,0,0,,,,,,,,,,4,0,2,0.0,2,4,0,0.0%
26,Josiah Bronson,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,1,100.0%
27,Jalyn Holmes,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
28,Pete Werner,NOR,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,1,0,0,0.0,0,3,0,0.0%
