,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Mac Jones,NWE,2,3,19,1,33.3,15,5.0,7,3.5,2.3,12,6.0,0,0.0%,0,0.0%,0,2,2,0,2,66.7%,0,
2,Josh Allen,BUF,15,30,145,9,28.1,311,10.4,92,6.1,3.1,53,3.5,3,10.0%,7,23.3%,2,12,5,3,10,27.8%,4,8.5
