,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Gardner Minshew II,PHI,20,25,242,13,48.1,134,5.4,93,4.7,3.7,149,7.5,0,0.0%,0,0.0%,2,5,2,2,6,21.4%,1,9.0
2,Zach Wilson,NYJ,23,38,226,15,37.5,314,8.3,114,5.0,3.0,112,4.9,4,11.1%,8,22.2%,2,3,6,2,10,25.0%,0,
