,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Chukwuma Okorafor,T,PIT,60,100%,0,0%,3,12%
1,Trai Turner,G,PIT,60,100%,0,0%,0,0%
2,Kendrick Green,C,PIT,60,100%,0,0%,0,0%
3,Ben Roethlisberger,QB,PIT,60,100%,0,0%,0,0%
4,Dan Moore,T,PIT,59,98%,0,0%,3,12%
5,Najee Harris,RB,PIT,58,97%,0,0%,0,0%
6,Diontae Johnson,WR,PIT,57,95%,0,0%,1,4%
7,John Leglue,T,PIT,57,95%,0,0%,0,0%
8,Pat Freiermuth,TE,PIT,44,73%,0,0%,4,16%
9,Ray-Ray McCloud,WR,PIT,40,67%,0,0%,9,36%
10,Chase Claypool,WR,PIT,38,63%,0,0%,1,4%
11,Zach Gentry,TE,PIT,30,50%,0,0%,7,28%
12,James Washington,WR,PIT,22,37%,0,0%,1,4%
13,Derek Watt,FB,PIT,6,10%,0,0%,19,76%
14,B.J. Finney,C,PIT,3,5%,0,0%,0,0%
15,Benny Snell Jr.,RB,PIT,2,3%,0,0%,19,76%
16,Minkah Fitzpatrick,SS,PIT,1,2%,74,100%,4,16%
17,Cody White,WR,PIT,1,2%,0,0%,8,32%
18,Zach Banner,T,PIT,1,2%,0,0%,3,12%
19,Kevin Rader,TE,PIT,1,2%,0,0%,0,0%
20,Cameron Sutton,CB,PIT,0,0%,74,100%,4,16%
21,Joe Schobert,LB,PIT,0,0%,74,100%,3,12%
22,Ahkello Witherspoon,CB,PIT,0,0%,68,92%,3,12%
23,Terrell Edmunds,SS,PIT,0,0%,65,88%,3,12%
24,Devin Bush Jr.,LB,PIT,0,0%,65,88%,3,12%
25,T.J. Watt,LB,PIT,0,0%,64,86%,2,8%
26,Alex Highsmith,LB,PIT,0,0%,60,81%,2,8%
27,Cameron Heyward,DT,PIT,0,0%,58,78%,6,24%
28,Chris Wormley,DE,PIT,0,0%,55,74%,6,24%
29,Montravius Adams,DE,PIT,0,0%,34,46%,3,12%
30,Arthur Maulet,CB,PIT,0,0%,26,35%,6,24%
31,Henry Mondeaux,DE,PIT,0,0%,24,32%,0,0%
32,Taco Charlton,DE,PIT,0,0%,22,30%,1,4%
33,Derrek Tuszka,LB,PIT,0,0%,15,20%,10,40%
34,Tre Norwood,FS,PIT,0,0%,13,18%,10,40%
35,Isaiahh Loudermilk,DE,PIT,0,0%,12,16%,0,0%
36,Justin Layne,CB,PIT,0,0%,9,12%,14,56%
37,Miles Killebrew,FS,PIT,0,0%,2,3%,18,72%
38,Marcus Allen,LB,PIT,0,0%,0,0%,18,72%
39,Buddy Johnson,LB,PIT,0,0%,0,0%,18,72%
40,Ulysees Gilbert,LB,PIT,0,0%,0,0%,18,72%
41,James Pierre,CB,PIT,0,0%,0,0%,14,56%
42,Christian Kuntz,LS,PIT,0,0%,0,0%,8,32%
43,Pressley Harvin III,P,PIT,0,0%,0,0%,8,32%
44,Chris Boswell,K,PIT,0,0%,0,0%,8,32%
45,Kalen Ballage,RB,PIT,0,0%,0,0%,4,16%
46,Chaz Green,T,PIT,0,0%,0,0%,3,12%
0,Kevin Zeitler,G,BAL,74,100%,0,0%,3,12%
1,Alejandro Villanueva,T,BAL,74,100%,0,0%,3,12%
2,Ben Powers,G,BAL,74,100%,0,0%,3,12%
3,Bradley Bozeman,C,BAL,74,100%,0,0%,3,12%
4,Lamar Jackson,QB,BAL,74,100%,0,0%,0,0%
5,Marquise Brown,WR,BAL,64,86%,0,0%,0,0%
6,Devonta Freeman,RB,BAL,51,69%,0,0%,0,0%
7,Mark Andrews,TE,BAL,50,68%,0,0%,0,0%
8,Devin Duvernay,WR,BAL,44,59%,0,0%,11,44%
9,Patrick Mekari,G,BAL,40,54%,0,0%,0,0%
10,Patrick Ricard,FB,BAL,38,51%,0,0%,5,20%
11,Tyre Phillips,G,BAL,34,46%,0,0%,3,12%
12,Sammy Watkins,WR,BAL,34,46%,0,0%,0,0%
13,Rashod Bateman,WR,BAL,33,45%,0,0%,0,0%
14,Eric Tomlinson,TE,BAL,25,34%,0,0%,12,48%
