,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Trevor Lawrence,JAX,16,28,145,7,23.3,117,4.2,43,2.7,1.5,102,6.4,2,7.1%,6,21.4%,2,4,6,2,10,30.3%,3,4.0
2,Matthew Stafford,LAR,26,38,295,15,38.5,353,9.3,179,6.9,4.7,116,4.5,3,8.1%,7,18.9%,1,17,4,0,5,12.8%,0,
