,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Dion Dawkins,T,BUF,58,100%,0,0%,3,13%
1,Spencer Brown,T,BUF,58,100%,0,0%,3,13%
2,Ike Boettger,G,BUF,58,100%,0,0%,3,13%
3,Josh Allen,QB,BUF,58,100%,0,0%,0,0%
4,Mitch Morse,C,BUF,58,100%,0,0%,0,0%
5,Dawson Knox,TE,BUF,56,97%,0,0%,3,13%
6,Daryl Williams,T,BUF,55,95%,0,0%,3,13%
7,Stefon Diggs,WR,BUF,55,95%,0,0%,0,0%
8,Emmanuel Sanders,WR,BUF,46,79%,0,0%,0,0%
9,Cole Beasley,WR,BUF,40,69%,0,0%,0,0%
10,Devin Singletary,RB,BUF,28,48%,0,0%,0,0%
11,Zack Moss,RB,BUF,24,41%,0,0%,0,0%
12,Gabriel Davis,WR,BUF,16,28%,0,0%,9,39%
13,Tommy Sweeney,TE,BUF,13,22%,0,0%,0,0%
14,Matt Breida,RB,BUF,7,12%,0,0%,4,17%
15,Ryan Bates,C,BUF,4,7%,0,0%,3,13%
16,Cody Ford,G,BUF,3,5%,0,0%,3,13%
17,Jake Kumerow,WR,BUF,1,2%,0,0%,17,74%
18,Micah Hyde,FS,BUF,0,0%,51,100%,8,35%
19,Jordan Poyer,SS,BUF,0,0%,51,100%,6,26%
20,Tremaine Edmunds,LB,BUF,0,0%,51,100%,3,13%
21,Dane Jackson,CB,BUF,0,0%,51,100%,3,13%
22,Matt Milano,LB,BUF,0,0%,51,100%,1,4%
23,Levi Wallace,CB,BUF,0,0%,51,100%,1,4%
24,Harrison Phillips,DT,BUF,0,0%,33,65%,6,26%
25,Tyrel Dodson,LB,BUF,0,0%,27,53%,11,48%
26,Star Lotulelei,DT,BUF,0,0%,27,53%,3,13%
27,Jerry Hughes,DE,BUF,0,0%,25,49%,1,4%
28,Gregory Rousseau,DE,BUF,0,0%,23,45%,2,9%
29,Ed Oliver,DT,BUF,0,0%,23,45%,0,0%
30,Taron Johnson,CB,BUF,0,0%,22,43%,1,4%
31,Carlos Basham,DE,BUF,0,0%,21,41%,0,0%
32,Mario Addison,DE,BUF,0,0%,18,35%,1,4%
33,Eli Ankou,DT,BUF,0,0%,18,35%,0,0%
34,A.J. Epenesa,DE,BUF,0,0%,16,31%,7,30%
35,Tyler Matakevich,LB,BUF,0,0%,2,4%,19,83%
36,Taiwan Jones,RB,BUF,0,0%,0,0%,19,83%
37,Siran Neal,CB,BUF,0,0%,0,0%,17,74%
38,Jaquan Johnson,FS,BUF,0,0%,0,0%,17,74%
39,Damar Hamlin,SS,BUF,0,0%,0,0%,17,74%
40,Joe Giles-Harris,LB,BUF,0,0%,0,0%,17,74%
41,Andre Smith,LB,BUF,0,0%,0,0%,17,74%
42,Matt Haack,P,BUF,0,0%,0,0%,8,35%
43,Reid Ferguson,LS,BUF,0,0%,0,0%,8,35%
44,Tyler Bass,K,BUF,0,0%,0,0%,6,26%
45,Cameron Lewis,CB,BUF,0,0%,0,0%,3,13%
0,Isaiah Wynn,T,NWE,51,100%,0,0%,2,9%
1,Shaq Mason,G,NWE,51,100%,0,0%,2,9%
2,Ted Karras,C,NWE,51,100%,0,0%,2,9%
3,Trent Brown,T,NWE,51,100%,0,0%,2,9%
4,David Andrews,C,NWE,51,100%,0,0%,0,0%
5,Mac Jones,QB,NWE,51,100%,0,0%,0,0%
6,Jonnu Smith,TE,NWE,39,76%,0,0%,0,0%
7,Rhamondre Stevenson,RB,NWE,32,63%,0,0%,0,0%
8,Michael Onwenu,G,NWE,31,61%,0,0%,2,9%
9,Jakobi Meyers,WR,NWE,27,53%,0,0%,0,0%
10,Jakob Johnson,FB,NWE,25,49%,0,0%,8,35%
11,N'Keal Harry,WR,NWE,25,49%,0,0%,4,17%
12,Nelson Agholor,WR,NWE,25,49%,0,0%,0,0%
13,Hunter Henry,TE,NWE,15,29%,0,0%,3,13%
14,Kendrick Bourne,WR,NWE,15,29%,0,0%,0,0%
15,Damien Harris,RB,NWE,13,25%,0,0%,0,0%
16,Brandon Bolden,RB,NWE,6,12%,0,0%,18,78%
17,Matthew Slater,WR,NWE,2,4%,0,0%,21,91%
18,Devin McCourty,FS,NWE,0,0%,58,100%,3,13%
19,Adrian Phillips,SS,NWE,0,0%,57,98%,4,17%
20,J.C. Jackson,CB,NWE,0,0%,56,97%,0,0%
21,Jalen Mills,CB,NWE,0,0%,56,97%,0,0%
22,Ja'Whaun Bentley,LB,NWE,0,0%,54,93%,7,30%
23,Myles Bryant,CB,NWE,0,0%,54,93%,3,13%
24,Matt Judon,LB,NWE,0,0%,49,84%,8,35%
25,Davon Godchaux,NT,NWE,0,0%,45,78%,3,13%
26,Kyle Van Noy,LB,NWE,0,0%,45,78%,0,0%
27,Dont'a Hightower,LB,NWE,0,0%,44,76%,3,13%
28,Lawrence Guy,DT,NWE,0,0%,33,57%,8,35%
29,Christian Barmore,DT,NWE,0,0%,25,43%,3,13%
30,Deatrich Wise Jr.,DE,NWE,0,0%,25,43%,0,0%
31,Jamie Collins,LB,NWE,0,0%,15,26%,8,35%
32,Daniel Ekuale,DT,NWE,0,0%,8,14%,0,0%
33,Sean Davis,FS,NWE,0,0%,5,9%,0,0%
34,Carl Davis,NT,NWE,0,0%,5,9%,0,0%
35,Joejuan Williams,CB,NWE,0,0%,4,7%,10,43%
36,Brandon King,LB,NWE,0,0%,0,0%,21,91%
37,Justin Bethel,FS,NWE,0,0%,0,0%,21,91%
38,Cody Davis,FS,NWE,0,0%,0,0%,21,91%
39,Chase Winovich,DE,NWE,0,0%,0,0%,15,65%
40,Calvin Munson,LB,NWE,0,0%,0,0%,15,65%
41,Gunner Olszewski,WR,NWE,0,0%,0,0%,12,52%
42,Jake Bailey,P,NWE,0,0%,0,0%,8,35%
43,Joe Cardona,LS,NWE,0,0%,0,0%,8,35%
44,Nick Folk,K,NWE,0,0%,0,0%,6,26%
45,Justin Herron,T,NWE,0,0%,0,0%,2,9%
