,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Mike Glennon,NYG,23,44,187,0,1,3,28,20,53.9,0,0,0,0,0,0,0,0,0,0,0
1,Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,11,55,0,23,9,6,19,0,11,0,0
2,Devontae Booker,NYG,0,0,0,0,0,0,0,0,,6,36,0,17,4,4,18,0,8,0,0
3,Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,61,0,18,0,0
4,Kenny Golladay,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,37,0,20,0,0
5,Pharoh Cooper,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,21,0,15,0,0
6,Kyle Rudolph,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,18,0,11,0,0
7,Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,13,0,9,0,0
8,John Ross,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
11,Tua Tagovailoa,MIA,30,41,244,2,0,2,15,25,104.1,2,1,0,2,0,0,0,0,0,0,0
12,Myles Gaskin,MIA,0,0,0,0,0,0,0,0,,15,44,0,6,2,2,5,0,3,0,0
13,Salvon Ahmed,MIA,0,0,0,0,0,0,0,0,,8,23,0,11,0,0,0,0,0,0,0
14,Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,90,0,25,0,0
15,DeVante Parker,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,62,0,17,0,0
16,Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,46,0,17,0,0
17,Albert Wilson,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,26,0,13,0,0
18,Hunter Long,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
19,Mack Hollins,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,1,5,0,0
20,Isaiah Ford,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,2,0,0
21,Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
