,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Robbie Gould,SFO,2,3,1,1,0,0,,0
1,Mitch Wishnowsky,SFO,,,,,3,137,45.7,60
4,Jason Myers,SEA,4,4,,1,0,0,,0
5,Michael Dickson,SEA,,,,,4,205,51.3,65
