,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Cody Whitehair,G,CHI,76,100%,0,0%,2,8%
1,Larry Borom,T,CHI,76,100%,0,0%,2,8%
2,Sam Mustipher,C,CHI,76,100%,0,0%,2,8%
3,Jason Peters,T,CHI,76,100%,0,0%,0,0%
4,Andy Dalton,QB,CHI,76,100%,0,0%,0,0%
5,James Daniels,G,CHI,76,100%,0,0%,0,0%
6,Darnell Mooney,WR,CHI,72,95%,0,0%,0,0%
7,Damiere Byrd,WR,CHI,65,86%,0,0%,0,0%
8,Cole Kmet,TE,CHI,55,72%,0,0%,0,0%
9,David Montgomery,RB,CHI,53,70%,0,0%,0,0%
10,Jakeem Grant,WR,CHI,48,63%,0,0%,2,8%
11,Jesse James,TE,CHI,25,33%,0,0%,9,38%
12,Khalil Herbert,RB,CHI,22,29%,0,0%,13,54%
13,Jimmy Graham,TE,CHI,21,28%,0,0%,0,0%
14,Rodney Adams,WR,CHI,10,13%,0,0%,0,0%
15,J.P. Holtz,TE,CHI,7,9%,0,0%,11,46%
16,Alex Bars,G,CHI,2,3%,0,0%,2,8%
17,Roquan Smith,LB,CHI,0,0%,53,100%,6,25%
18,Tashaun Gipson,FS,CHI,0,0%,53,100%,0,0%
19,Eddie Jackson,SS,CHI,0,0%,53,100%,0,0%
20,Jaylon Johnson,CB,CHI,0,0%,49,92%,0,0%
21,Artie Burns,CB,CHI,0,0%,43,81%,3,13%
22,Xavier Crawford,CB,CHI,0,0%,42,79%,12,50%
23,Robert Quinn,LB,CHI,0,0%,40,75%,0,0%
24,Angelo Blackson,DT,CHI,0,0%,38,72%,6,25%
25,Bilal Nichols,DE,CHI,0,0%,37,70%,6,25%
26,Trevis Gipson,LB,CHI,0,0%,31,58%,0,0%
27,Alec Ogletree,LB,CHI,0,0%,23,43%,0,0%
28,Margus Hunt,DT,CHI,0,0%,18,34%,8,33%
29,Cassius Marsh,LB,CHI,0,0%,18,34%,4,17%
30,Khyiris Tonga,NT,CHI,0,0%,17,32%,8,33%
31,Bruce Irvin,LB,CHI,0,0%,17,32%,0,0%
32,Kindle Vildor,CB,CHI,0,0%,14,26%,8,33%
33,Eddie Goldman,NT,CHI,0,0%,14,26%,0,0%
34,Christian Jones,LB,CHI,0,0%,12,23%,22,92%
35,DeAndre Houston-Carson,FS,CHI,0,0%,11,21%,22,92%
36,Marqui Christian,SS,CHI,0,0%,0,0%,22,92%
37,Joel Iyiegbuniwe,LB,CHI,0,0%,0,0%,22,92%
38,Deon Bush,SS,CHI,0,0%,0,0%,16,67%
