,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Jordan Hicks,ARI,0,9,8,88.9%,56,7.0,6.2,1,129.6,2.6,18,38,5,0,0,1.0,1,12,1,7.7%
1,Byron Murphy,ARI,1,8,6,75.0%,45,7.5,5.6,0,48.4,3.9,8,37,3,0,0,0.5,1,6,0,0.0%
2,Robert Alford,ARI,0,5,3,60.0%,42,14.0,8.4,0,87.1,11.8,29,13,0,0,0,0.0,0,1,1,50.0%
3,Isaiah Simmons,ARI,0,6,2,33.3%,37,18.5,6.2,0,55.6,9.2,17,20,6,0,1,0.0,1,5,1,16.7%
4,Marco Wilson,ARI,0,3,2,66.7%,19,9.5,6.3,0,84.0,8.7,19,0,0,0,0,0.0,0,3,0,0.0%
5,Zaven Collins,ARI,0,2,2,100.0%,11,5.5,5.5,1,129.2,1.5,3,8,0,0,0,0.0,0,1,0,0.0%
6,Budda Baker,ARI,1,2,1,50.0%,2,2.0,1.0,0,16.7,5.0,-3,5,5,1,0,0.0,1,6,1,14.3%
7,Dennis Gardeck,ARI,0,1,1,100.0%,10,10.0,10.0,0,108.3,3.0,3,7,2,0,0,0.0,0,4,0,0.0%
8,Antonio Hamilton,ARI,0,1,1,100.0%,7,7.0,7.0,0,95.8,5.0,5,2,2,0,0,0.0,0,2,0,0.0%
9,Chandler Jones,ARI,0,0,0,,,,,,,,,,3,2,1,0.5,4,5,0,0.0%
10,Jordan Phillips,ARI,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,0,0.0%
11,Zach Allen,ARI,1,1,0,0.0%,,,0.0,,0.0,-6.0,,,0,0,0,1.0,1,4,0,0.0%
12,Devon Kennard,ARI,0,0,0,,,,,,,,,,4,1,0,0.0,1,1,1,50.0%
13,Markus Golden,ARI,0,0,0,,,,,,,,,,5,1,0,0.0,1,2,1,33.3%
14,Victor Dimukeje,ARI,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
15,Jalen Thompson,ARI,1,3,0,0.0%,,,0.0,,0.0,7.3,,,2,0,0,0.0,0,10,0,0.0%
17,Roquan Smith,CHI,0,3,3,100.0%,25,8.3,8.3,0,101.4,-4.3,-13,38,2,0,0,0.0,0,8,1,11.1%
18,Artie Burns,CHI,0,3,2,66.7%,22,11.0,7.3,0,88.2,5.7,11,11,0,0,0,0.0,0,6,0,0.0%
19,Bruce Irvin,CHI,0,1,1,100.0%,7,7.0,7.0,0,95.8,1.0,1,6,0,0,0,0.0,0,1,0,0.0%
20,Eddie Jackson,CHI,0,1,1,100.0%,12,12.0,12.0,0,116.7,8.0,8,4,0,0,0,0.0,0,5,0,0.0%
21,Jaylon Johnson,CHI,0,1,1,100.0%,20,20.0,20.0,1,158.3,20.0,20,0,0,0,0,0.0,0,2,0,0.0%
22,Tashaun Gipson,CHI,0,1,1,100.0%,10,10.0,10.0,0,108.3,9.0,9,1,0,0,0,0.0,0,5,0,0.0%
23,Xavier Crawford,CHI,0,4,1,25.0%,23,23.0,5.8,1,90.6,3.3,2,21,1,0,0,0.0,0,2,1,33.3%
24,Alec Ogletree,CHI,0,1,1,100.0%,4,4.0,4.0,0,83.3,3.0,3,1,0,0,0,0.0,0,1,1,50.0%
25,Robert Quinn,CHI,0,0,0,,,,,,,,,,1,1,0,1.0,2,3,1,25.0%
26,Angelo Blackson,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
27,Bilal Nichols,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
28,Cassius Marsh,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
29,Christian Jones,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
30,Trevis Gipson,CHI,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,0,0.0%
31,DeAndre Houston-Carson,CHI,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
32,Khyiris Tonga,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
33,Eddie Goldman,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
