,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Azeez Al-Shaair,SFO,0,9,8,88.9%,33,4.1,3.7,0,81.9,2.4,22,11,2,0,0,0.5,1,15,0,0.0%
1,Josh Norman,SFO,0,8,5,62.5%,53,10.6,6.6,1,121.4,11.0,36,17,0,0,0,0.0,0,3,1,25.0%
2,Deommodore Lenoir,SFO,0,4,4,100.0%,48,12.0,12.0,1,156.2,11.3,45,3,0,0,0,0.0,0,3,1,25.0%
3,Jaquiski Tartt,SFO,0,3,3,100.0%,11,3.7,3.7,0,81.9,1.7,5,6,0,0,0,0.0,0,4,1,20.0%
4,K'Waun Williams,SFO,1,2,2,100.0%,10,5.0,5.0,0,47.9,4.5,9,1,5,2,0,0.0,2,5,0,0.0%
5,Jimmie Ward,SFO,0,3,2,66.7%,12,6.0,4.0,0,74.3,12.0,-1,13,0,0,0,0.0,0,4,0,0.0%
6,Talanoa Hufanga,SFO,0,2,2,100.0%,18,9.0,9.0,0,104.2,5.0,10,8,2,0,0,0.0,0,4,0,0.0%
7,Dontae Johnson,SFO,0,3,2,66.7%,19,9.5,6.3,0,84.0,6.0,19,0,1,0,0,0.0,0,5,0,0.0%
8,D.J. Jones,SFO,0,1,1,100.0%,0,0.0,0.0,0,79.2,-3.0,-3,3,0,1,0,0.0,1,7,0,0.0%
9,Demetrius Flannigan-Fowles,SFO,0,1,1,100.0%,27,27.0,27.0,0,118.7,-2.0,-2,29,2,0,0,0.0,0,4,0,0.0%
10,Nick Bosa,SFO,0,0,0,,,,,,,,,,0,2,2,1.0,5,3,0,0.0%
11,Arik Armstead,SFO,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,1,20.0%
12,Jordan Willis,SFO,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
13,Arden Key,SFO,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%
14,Kentavius Street,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
15,Emmanuel Moseley,SFO,0,1,0,0.0%,,,0.0,,39.6,31.0,,,0,0,0,0.0,0,0,0,
17,Ryan Neal,SEA,0,6,5,83.3%,105,21.0,17.5,1,158.3,3.7,19,86,1,0,0,0.0,0,5,1,16.7%
18,Bobby Wagner,SEA,1,5,4,80.0%,33,8.3,6.6,0,54.6,4.4,14,19,3,0,0,0.0,0,9,2,18.2%
19,Jamal Adams,SEA,0,4,2,50.0%,37,18.5,9.3,0,82.3,8.3,8,29,1,0,0,0.0,0,4,1,20.0%
20,Ugo Amadi,SEA,0,2,2,100.0%,34,17.0,17.0,0,118.7,12.5,25,9,0,0,0,0.0,0,2,0,0.0%
21,D.J. Reed,SEA,0,5,2,40.0%,32,16.0,6.4,1,101.7,9.8,27,5,0,0,0,0.0,0,3,0,0.0%
22,Quandre Diggs,SEA,1,2,2,100.0%,28,14.0,14.0,0,79.2,9.5,19,9,0,0,0,0.0,0,4,0,0.0%
23,Darrell Taylor,SEA,0,1,1,100.0%,8,8.0,8.0,0,100.0,6.0,6,2,2,1,0,0.0,1,4,0,0.0%
24,Sidney Jones,SEA,0,3,1,33.3%,9,9.0,3.0,0,42.4,2.0,3,6,0,0,0,0.0,0,3,0,0.0%
25,Jordyn Brooks,SEA,0,2,1,50.0%,13,13.0,6.5,0,70.8,18.0,13,0,1,0,0,0.0,0,12,0,0.0%
26,Rasheem Green,SEA,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%
27,Carlos Dunlap,SEA,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
28,L.J. Collier,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
