,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Pharoh Cooper,NYG,0,0,,0,0,3,22,7.3,0,15
3,Jaylen Waddle,MIA,2,32,16.0,0,17,1,7,7.0,0,7
