,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Elijah Mitchell,SFO,22,66,5,28,1.3,38,1.7,1,22.0
1,Jimmy Garoppolo,SFO,2,0,1,0,0.0,0,0.0,0,
2,George Kittle,SFO,1,5,0,3,3.0,2,2.0,0,
4,Adrian Peterson,SEA,11,16,2,5,0.5,11,1.0,1,11.0
5,Rashaad Penny,SEA,10,35,1,22,2.2,13,1.3,0,
6,Travis Homer,SEA,3,80,2,78,26.0,2,0.7,0,
7,Russell Wilson,SEA,3,15,0,15,5.0,0,0.0,0,
