,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Saquon Barkley,NYG,11,55,5,35,3.2,20,1.8,0,
1,Devontae Booker,NYG,6,36,1,24,4.0,12,2.0,0,
3,Myles Gaskin,MIA,15,44,,29,1.9,15,1.0,0,
4,Salvon Ahmed,MIA,8,23,1,17,2.1,6,0.8,0,
5,Tua Tagovailoa,MIA,2,1,0,-1,-0.5,2,1.0,0,
