,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Dak Prescott,DAL,26,40,238,10,24.4,337,8.4,145,5.6,3.6,93,3.6,0,0.0%,7,17.5%,1,9,3,6,10,24.4%,0,
2,Taysom Hill,NOR,19,41,264,10,23.3,283,6.9,91,4.8,2.2,173,9.1,3,7.3%,11,26.8%,2,10,9,4,15,31.9%,4,11.0
