,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Matt Ryan,ATL,23,30,343,14,43.8,262,8.7,193,8.4,6.4,150,6.5,1,3.3%,4,13.3%,2,10,1,7,10,28.6%,3,3.3
2,Trevor Siemian,NOR,25,41,249,15,35.7,298,7.3,131,5.2,3.2,118,4.7,3,7.5%,2,5.0%,1,9,3,3,7,16.7%,0,
3,Taysom Hill,NOR,2,2,33,2,100.0,33,16.5,33,16.5,16.5,0,0.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,
