,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Chase McLaughlin,CLE,5,5,2,3,0,0,,0
1,Jamie Gillan,CLE,,,,,3,118,39.3,48
4,Evan McPherson,CIN,1,1,1,1,0,0,,0
5,Kevin Huber,CIN,,,,,3,122,40.7,44
