,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Cameron Johnston,HOU,,,,,5,235,47.0,58
1,Ka'imi Fairbairn,HOU,,,3,3,0,0,,0
4,Jason Sanders,MIA,2,2,1,1,0,0,,0
5,Michael Palardy,MIA,,,,,5,207,41.4,50
