,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Amari Rodgers,GNB,1,3,3.0,0,3,2,15,7.5,0,15
1,Malik Taylor,GNB,2,45,22.5,0,26,1,0,0.0,0,0
4,Mecole Hardman,KAN,1,12,12.0,0,12,2,3,1.5,0,3
