,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Nick Chubb,CLE,14,137,6,21,1.5,116,8.3,3,4.7
1,D'Ernest Johnson,CLE,8,16,,4,0.5,12,1.5,2,4.0
2,Jarvis Landry,CLE,1,0,,0,0.0,0,0.0,0,
4,Joe Mixon,CIN,13,64,4,25,1.9,39,3.0,0,
5,Samaje Perine,CIN,5,20,2,6,1.2,14,2.8,0,
6,Joe Burrow,CIN,2,1,0,1,0.5,0,0.0,0,
7,Ja'Marr Chase,CIN,2,0,0,0,0.0,0,0.0,0,
8,Brandon Allen,CIN,1,0,,0,0.0,0,0.0,0,
