,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Robert Hunt,G,MIA,75,100%,0,0%,3,13%
1,Jesse Davis,T,MIA,75,100%,0,0%,3,13%
2,Austin Jackson,T,MIA,75,100%,0,0%,3,13%
3,Liam Eichenberg,T,MIA,75,100%,0,0%,0,0%
4,Jacoby Brissett,QB,MIA,74,99%,0,0%,0,0%
5,Austin Reiter,C,MIA,66,88%,0,0%,0,0%
6,Jaylen Waddle,WR,MIA,65,87%,0,0%,4,17%
7,Mack Hollins,WR,MIA,60,80%,0,0%,16,67%
8,Mike Gesicki,TE,MIA,59,79%,0,0%,0,0%
9,Myles Gaskin,RB,MIA,54,72%,0,0%,0,0%
10,Durham Smythe,TE,MIA,45,60%,0,0%,12,50%
11,Adam Shaheen,TE,MIA,36,48%,0,0%,4,17%
12,Albert Wilson,WR,MIA,17,23%,0,0%,0,0%
13,Salvon Ahmed,RB,MIA,14,19%,0,0%,0,0%
14,Kirk Merritt,WR,MIA,11,15%,0,0%,3,13%
15,Greg Mancz,C,MIA,9,12%,0,0%,0,0%
16,Patrick Laird,RB,MIA,7,9%,0,0%,3,13%
17,Cethan Carter,TE,MIA,4,5%,0,0%,16,67%
18,Isaiah Ford,WR,MIA,4,5%,0,0%,0,0%
19,Byron Jones,CB,MIA,0,0%,69,100%,0,0%
20,Xavien Howard,CB,MIA,0,0%,69,100%,0,0%
21,Jevon Holland,FS,MIA,0,0%,68,99%,12,50%
22,Jerome Baker,LB,MIA,0,0%,68,99%,0,0%
23,Brandon Jones,SS,MIA,0,0%,65,94%,9,38%
24,Emmanuel Ogbah,DE,MIA,0,0%,53,77%,3,13%
25,Andrew Van Ginkel,LB,MIA,0,0%,51,74%,14,58%
26,Nik Needham,CB,MIA,0,0%,44,64%,6,25%
27,Adam Butler,DE,MIA,0,0%,40,58%,2,8%
28,Elandon Roberts,LB,MIA,0,0%,39,57%,3,13%
29,Christian Wilkins,DT,MIA,0,0%,38,55%,8,33%
30,Jaelan Phillips,LB,MIA,0,0%,37,54%,0,0%
31,Raekwon Davis,NT,MIA,0,0%,31,45%,3,13%
32,Eric Rowe,SS,MIA,0,0%,28,41%,0,0%
33,Zach Sieler,DT,MIA,0,0%,21,30%,8,33%
34,Brennan Scarlett,LB,MIA,0,0%,15,22%,18,75%
35,Justin Coleman,CB,MIA,0,0%,14,20%,8,33%
36,Duke Riley,LB,MIA,0,0%,7,10%,13,54%
37,Clayton Fejedelem,SS,MIA,0,0%,1,1%,21,88%
38,Samuel Eguavoen,LB,MIA,0,0%,1,1%,16,67%
39,Elijah Campbell,CB,MIA,0,0%,0,0%,21,88%
40,Blake Ferguson,LS,MIA,0,0%,0,0%,8,33%
41,Michael Palardy,P,MIA,0,0%,0,0%,8,33%
42,Jason Sanders,K,MIA,0,0%,0,0%,7,29%
43,Vince Biegel,LB,MIA,0,0%,0,0%,3,13%
44,Solomon Kindley,G,MIA,0,0%,0,0%,3,13%
45,Robert Jones,G,MIA,0,0%,0,0%,3,13%
0,Geron Christian,T,HOU,69,100%,0,0%,3,13%
1,Justin McCray,C,HOU,69,100%,0,0%,3,13%
2,Tytus Howard,T,HOU,69,100%,0,0%,3,13%
3,Charlie Heck,T,HOU,69,100%,0,0%,3,13%
4,Tyrod Taylor,QB,HOU,69,100%,0,0%,0,0%
5,Jimmy Morrissey,C,HOU,69,100%,0,0%,0,0%
6,Brandin Cooks,WR,HOU,67,97%,0,0%,0,0%
7,Nico Collins,WR,HOU,48,70%,0,0%,0,0%
8,Antony Auclair,TE,HOU,36,52%,0,0%,9,38%
9,Danny Amendola,WR,HOU,34,49%,0,0%,0,0%
10,David Johnson,RB,HOU,31,45%,0,0%,0,0%
11,Chris Conley,WR,HOU,27,39%,0,0%,4,17%
