,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Trenton Scott,T,CAR,59,100%,0,0%,2,9%
1,Taylor Moton,T,CAR,59,100%,0,0%,2,9%
2,Michael Jordan,G,CAR,59,100%,0,0%,2,9%
3,Sam Darnold,QB,CAR,59,100%,0,0%,0,0%
4,Sam Tecklenburg,C,CAR,57,97%,0,0%,2,9%
5,Robby Anderson,WR,CAR,54,92%,0,0%,0,0%
6,D.J. Moore,WR,CAR,50,85%,0,0%,0,0%
7,Dennis Daley,G,CAR,40,68%,0,0%,2,9%
8,Ian Thomas,TE,CAR,38,64%,0,0%,0,0%
9,Tommy Tremble,TE,CAR,34,58%,0,0%,7,32%
10,Christian McCaffrey,RB,CAR,29,49%,0,0%,0,0%
11,Ameer Abdullah,RB,CAR,22,37%,0,0%,5,23%
12,Terrace Marshall Jr.,WR,CAR,22,37%,0,0%,0,0%
13,Cameron Erving,T,CAR,19,32%,0,0%,0,0%
14,Willie Snead,WR,CAR,17,29%,0,0%,0,0%
15,Chuba Hubbard,RB,CAR,10,17%,0,0%,9,41%
16,Colin Thompson,TE,CAR,9,15%,0,0%,8,36%
17,Giovanni Ricci,FB,CAR,8,14%,0,0%,13,59%
18,Alex Erickson,WR,CAR,2,3%,0,0%,8,36%
19,Matt Paradis,C,CAR,2,3%,0,0%,0,0%
20,Donte Jackson,CB,CAR,0,0%,61,98%,5,23%
21,Jeremy Chinn,FS,CAR,0,0%,56,90%,6,27%
22,Sean Chandler,SS,CAR,0,0%,54,87%,13,59%
23,Haason Reddick,LB,CAR,0,0%,50,81%,5,23%
24,Jermaine Carter Jr.,LB,CAR,0,0%,48,77%,6,27%
25,Brian Burns,DE,CAR,0,0%,47,76%,5,23%
26,Derrick Brown,DT,CAR,0,0%,44,71%,6,27%
27,Shaq Thompson,LB,CAR,0,0%,43,69%,0,0%
28,DaQuan Jones,DT,CAR,0,0%,39,63%,6,27%
29,Morgan Fox,DE,CAR,0,0%,30,48%,5,23%
30,Myles Hartsfield,FS,CAR,0,0%,29,47%,9,41%
31,Yetur Gross-Matos,DE,CAR,0,0%,27,44%,1,5%
