,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Braxton Berrios,NYJ,2,47,23.5,0,25,0,0,,0,0
3,Nyheim Hines,IND,1,15,15.0,0,15,1,10,10.0,0,10
4,Isaiah Rodgers,IND,3,46,15.3,0,25,0,0,,0,0
