,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Gunner Olszewski,NWE,1,30,30.0,0,30,2,35,17.5,0,18
1,Jakobi Meyers,NWE,0,0,,0,0,1,7,7.0,0,7
4,Alex Erickson,CAR,0,0,,0,0,1,4,4.0,0,4
5,Ameer Abdullah,CAR,2,43,21.5,0,22,0,0,,0,0
