,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Devin Singletary,BUF,6,16,0,8,1.3,8,1.3,0,
1,Josh Allen,BUF,5,50,2,41,8.2,9,1.8,0,
2,Zack Moss,BUF,3,6,0,1,0.3,5,1.7,1,3.0
4,Carlos Hyde,JAX,21,67,3,42,2.0,25,1.2,0,
5,Trevor Lawrence,JAX,3,4,1,3,1.0,1,0.3,0,
6,Jamal Agnew,JAX,1,11,1,11,11.0,0,0.0,0,
7,Dare Ogunbowale,JAX,1,1,,1,1.0,0,0.0,0,
8,Laviska Shenault Jr.,JAX,1,-4,0,-4,-4.0,0,0.0,0,
