,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Michael Carter,NYJ,13,49,2,33,2.5,16,1.2,1,13.0
1,Josh Johnson,NYJ,4,18,1,18,4.5,0,0.0,0,
2,Ty Johnson,NYJ,4,21,0,17,4.3,4,1.0,0,
4,Jonathan Taylor,IND,19,172,5,56,2.9,116,6.1,2,9.5
5,Nyheim Hines,IND,6,74,3,29,4.8,45,7.5,0,
6,Carson Wentz,IND,4,13,1,11,2.8,2,0.5,0,
7,Sam Ehlinger,IND,1,1,,1,1.0,0,0.0,0,
