,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Dustin Hopkins,LAC,1,2,2,2,0,0,,0
3,Jake Elliott,PHI,3,3,1,1,0,0,,0
4,Arryn Siposs,PHI,,,,,3,130,43.3,44
