,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Jonah Williams,T,CIN,75,100%,0,0%,2,7%
1,Quinton Spain,G,CIN,75,100%,0,0%,2,7%
2,Riley Reiff,T,CIN,75,100%,0,0%,2,7%
3,Hakeem Adeniji,G,CIN,75,100%,0,0%,0,0%
4,Ja'Marr Chase,WR,CIN,71,95%,0,0%,0,0%
5,Trey Hopkins,C,CIN,69,92%,0,0%,0,0%
6,Joe Burrow,QB,CIN,69,92%,0,0%,0,0%
7,Tyler Boyd,WR,CIN,59,79%,0,0%,0,0%
8,Tee Higgins,WR,CIN,57,76%,0,0%,0,0%
9,C.J. Uzomah,TE,CIN,48,64%,0,0%,6,21%
10,Joe Mixon,RB,CIN,47,63%,0,0%,0,0%
11,Drew Sample,TE,CIN,38,51%,0,0%,10,36%
12,Samaje Perine,RB,CIN,25,33%,0,0%,18,64%
13,Stanley Morgan Jr.,WR,CIN,14,19%,0,0%,17,61%
14,Mike Thomas,WR,CIN,10,13%,0,0%,16,57%
15,Trey Hill,C,CIN,6,8%,0,0%,2,7%
16,Brandon Allen,QB,CIN,6,8%,0,0%,0,0%
17,Chris Evans,RB,CIN,3,4%,0,0%,9,32%
18,Mitchell Wilcox,TE,CIN,2,3%,0,0%,15,54%
19,Isaiah Prince,T,CIN,1,1%,0,0%,2,7%
20,Logan Wilson,LB,CIN,0,0%,48,100%,11,39%
21,Jessie Bates III,FS,CIN,0,0%,48,100%,8,29%
22,Chidobe Awuzie,CB,CIN,0,0%,46,96%,8,29%
23,Eli Apple,CB,CIN,0,0%,46,96%,0,0%
24,Vonn Bell,SS,CIN,0,0%,45,94%,7,25%
25,Germaine Pratt,LB,CIN,0,0%,44,92%,18,64%
26,Sam Hubbard,DE,CIN,0,0%,44,92%,8,29%
27,Larry Ogunjobi,DT,CIN,0,0%,43,90%,6,21%
28,D.J. Reader,NT,CIN,0,0%,41,85%,8,29%
29,Trey Hendrickson,DE,CIN,0,0%,34,71%,8,29%
30,B.J. Hill,DT,CIN,0,0%,25,52%,8,29%
31,Josh Tupou,NT,CIN,0,0%,25,52%,2,7%
32,Mike Hilton,CB,CIN,0,0%,22,46%,0,0%
33,Akeem Davis-Gaither,LB,CIN,0,0%,4,8%,5,18%
34,Tyler Shelvin,NT,CIN,0,0%,4,8%,0,0%
35,Markus Bailey,LB,CIN,0,0%,3,6%,18,64%
36,Khalid Kareem,DE,CIN,0,0%,3,6%,0,0%
37,Tre Flowers,CB,CIN,0,0%,1,2%,14,50%
38,Wyatt Ray,DE,CIN,0,0%,1,2%,11,39%
39,Ricardo Allen,SS,CIN,0,0%,1,2%,10,36%
40,Joe Bachie,LB,CIN,0,0%,0,0%,19,68%
41,Darius Phillips,CB,CIN,0,0%,0,0%,12,43%
42,Evan McPherson,K,CIN,0,0%,0,0%,6,21%
43,Clark Harris,LS,CIN,0,0%,0,0%,5,18%
44,Kevin Huber,P,CIN,0,0%,0,0%,5,18%
45,Brandon Wilson,FS,CIN,0,0%,0,0%,5,18%
46,Jalen Davis,CB,CIN,0,0%,0,0%,3,11%
47,Jackson Carman,G,CIN,0,0%,0,0%,2,7%
0,Joel Bitonio,G,CLE,48,100%,0,0%,8,29%
1,Jedrick Wills Jr.,T,CLE,48,100%,0,0%,8,29%
2,Wyatt Teller,G,CLE,48,100%,0,0%,8,29%
3,Blake Hance,G,CLE,48,100%,0,0%,8,29%
4,J.C. Tretter,C,CLE,48,100%,0,0%,0,0%
5,Baker Mayfield,QB,CLE,45,94%,0,0%,0,0%
6,David Njoku,TE,CLE,35,73%,0,0%,0,0%
7,Austin Hooper,TE,CLE,35,73%,0,0%,0,0%
8,Jarvis Landry,WR,CLE,32,67%,0,0%,0,0%
9,Donovan Peoples-Jones,WR,CLE,29,60%,0,0%,0,0%
10,Anthony Schwartz,WR,CLE,28,58%,0,0%,7,25%
11,Nick Chubb,RB,CLE,27,56%,0,0%,0,0%
12,Harrison Bryant,TE,CLE,25,52%,0,0%,15,54%
13,D'Ernest Johnson,RB,CLE,16,33%,0,0%,7,25%
14,Demetric Felton,RB,CLE,6,13%,0,0%,18,64%
15,Andy Janovich,FB,CLE,4,8%,0,0%,9,32%
16,Case Keenum,QB,CLE,3,6%,0,0%,0,0%
17,Rashard Higgins,WR,CLE,3,6%,0,0%,0,0%
18,John Johnson,FS,CLE,0,0%,75,100%,5,18%
19,Greg Newsome II,CB,CLE,0,0%,75,100%,4,14%
20,Ronnie Harrison,SS,CLE,0,0%,63,84%,2,7%
21,Denzel Ward,CB,CLE,0,0%,63,84%,2,7%
22,Troy Hill,CB,CLE,0,0%,62,83%,3,11%
23,Anthony Walker,LB,CLE,0,0%,62,83%,2,7%
24,Jadeveon Clowney,DE,CLE,0,0%,53,71%,2,7%
25,Myles Garrett,DE,CLE,0,0%,50,67%,1,4%
26,Malik McDowell,DT,CLE,0,0%,42,56%,1,4%
27,Malcolm Smith,LB,CLE,0,0%,41,55%,0,0%
28,Jordan Elliott,DT,CLE,0,0%,38,51%,1,4%
29,Sheldon Day,DT,CLE,0,0%,36,48%,1,4%
30,Malik Jackson,DT,CLE,0,0%,35,47%,1,4%
31,Ifeadi Odenigbo,DE,CLE,0,0%,33,44%,1,4%
32,Sione Takitaki,LB,CLE,0,0%,29,39%,16,57%
33,Grant Delpit,SS,CLE,0,0%,18,24%,17,61%
34,Elijah Lee,LB,CLE,0,0%,13,17%,20,71%
35,Mack Wilson,LB,CLE,0,0%,13,17%,18,64%
36,Takkarist McKinley,DE,CLE,0,0%,12,16%,0,0%
37,A.J. Green,CB,CLE,0,0%,7,9%,18,64%
38,Greedy Williams,CB,CLE,0,0%,5,7%,0,0%
39,Chase McLaughlin,K,CLE,0,0%,0,0%,16,57%
40,Tony Fields,LB,CLE,0,0%,0,0%,15,54%
41,John Kelly,RB,CLE,0,0%,0,0%,15,54%
42,Richard LeCounte,FS,CLE,0,0%,0,0%,13,46%
43,Jamie Gillan,P,CLE,0,0%,0,0%,11,39%
44,Charley Hughlett,LS,CLE,0,0%,0,0%,11,39%
45,Michael Dunn,G,CLE,0,0%,0,0%,8,29%
46,James Hudson,T,CLE,0,0%,0,0%,8,29%
47,Nick Harris,C,CLE,0,0%,0,0%,8,29%
