,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,James Conner,ARI,21,96,5,23,1.1,73,3.5,1,21.0
1,Eno Benjamin,ARI,9,39,1,10,1.1,29,3.2,1,9.0
2,Colt McCoy,ARI,7,23,3,21,3.0,2,0.3,0,
3,Chase Edmonds,ARI,1,3,,2,2.0,1,1.0,0,
4,Chris Streveler,ARI,1,2,,0,0.0,2,2.0,0,
6,Elijah Mitchell,SFO,8,36,2,13,1.6,23,2.9,2,4.0
7,Brandon Aiyuk,SFO,1,-2,0,-2,-2.0,0,0.0,0,
8,Jimmy Garoppolo,SFO,1,3,0,0,0.0,3,3.0,0,
9,Jamycal Hasty,SFO,1,2,,0,0.0,2,2.0,0,
