,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Mac Jones,NWE,12,18,139,5,25.0,116,6.4,48,4.0,2.7,91,7.6,1,5.6%,4,22.2%,2,6,1,0,3,15.0%,0,
2,Sam Darnold,CAR,16,33,172,8,23.5,183,5.5,63,3.9,1.9,109,6.8,0,0.0%,7,23.3%,1,8,11,2,14,37.8%,3,3.0
