,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Greg Newsome II,CLE,0,11,6,54.5%,76,12.7,6.9,0,76.3,18.2,39,37,0,0,0,0.0,0,5,1,16.7%
1,Troy Hill,CLE,0,6,5,83.3%,47,9.4,7.8,0,99.3,6.2,9,38,3,0,1,2.0,3,7,2,22.2%
2,Sione Takitaki,CLE,0,5,5,100.0%,44,8.8,8.8,0,103.3,6.2,31,13,0,0,0,0.0,0,7,0,0.0%
3,Malcolm Smith,CLE,0,6,4,66.7%,34,8.5,5.7,0,81.2,1.5,2,32,1,0,0,0.0,0,0,1,100.0%
4,Anthony Walker,CLE,0,3,3,100.0%,31,10.3,10.3,0,109.7,3.3,10,21,1,1,0,1.0,2,14,0,0.0%
5,Ifeadi Odenigbo,CLE,0,1,1,100.0%,12,12.0,12.0,0,116.7,-6.0,-6,18,0,0,1,0.0,1,2,1,33.3%
6,Denzel Ward,CLE,1,4,1,25.0%,11,11.0,2.8,0,0.0,9.0,9,2,0,0,0,0.0,0,2,0,0.0%
7,Elijah Lee,CLE,0,1,1,100.0%,5,5.0,5.0,0,87.5,4.0,4,1,1,0,0,0.0,0,4,0,0.0%
8,John Johnson,CLE,1,1,1,100.0%,3,3.0,3.0,0,39.6,1.0,1,2,0,0,0,0.0,0,3,0,0.0%
9,A.J. Green,CLE,0,2,1,50.0%,9,9.0,4.5,0,62.5,15.5,9,0,0,0,0,0.0,0,3,0,0.0%
10,Greedy Williams,CLE,0,1,1,100.0%,16,16.0,16.0,0,118.7,16.0,16,0,0,0,0,0.0,0,0,0,
11,Myles Garrett,CLE,0,0,0,,,,,,,,,,0,1,1,1.5,4,2,0,0.0%
12,Sheldon Day,CLE,0,0,0,,,,,,,,,,0,2,0,0.5,3,2,0,0.0%
13,Jordan Elliott,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
14,Jadeveon Clowney,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
15,Malik McDowell,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
16,Ronnie Harrison,CLE,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
18,Mike Hilton,CIN,0,5,4,80.0%,44,11.0,8.8,1,142.9,7.8,33,11,0,0,0,0.0,0,2,1,33.3%
19,Eli Apple,CIN,0,5,4,80.0%,101,25.3,20.2,1,158.3,17.4,79,22,0,0,0,0.0,0,3,1,25.0%
20,Germaine Pratt,CIN,0,2,2,100.0%,1,0.5,0.5,0,79.2,-1.5,-3,4,4,0,0,0.0,0,6,1,14.3%
21,Vonn Bell,CIN,0,1,1,100.0%,21,21.0,21.0,0,118.7,20.0,20,1,1,1,0,0.0,1,4,0,0.0%
22,Chidobe Awuzie,CIN,0,2,1,50.0%,26,26.0,13.0,0,95.8,20.5,24,2,0,0,0,0.0,0,1,0,0.0%
23,Logan Wilson,CIN,0,1,1,100.0%,3,3.0,3.0,0,79.2,-3.0,-3,6,3,0,0,0.0,0,6,1,14.3%
24,Markus Bailey,CIN,0,2,1,50.0%,22,22.0,11.0,0,89.6,3.5,6,16,0,0,0,0.0,0,0,0,
25,Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,1,2,1.0,4,4,0,0.0%
26,Larry Ogunjobi,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,2,50.0%
27,B.J. Hill,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,0,0.0%
28,Trey Hendrickson,CIN,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,1,50.0%
29,Khalid Kareem,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
30,Trey Hopkins,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
31,Jessie Bates III,CIN,0,1,0,0.0%,,,0.0,,39.6,25.0,,,0,0,0,0.0,0,5,2,28.6%
