,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Josh Jacobs,LVR,13,76,4,42,3.2,34,2.6,3,4.3
1,Kenyan Drake,LVR,4,30,2,23,5.8,7,1.8,0,
2,Derek Carr,LVR,2,5,1,5,2.5,0,0.0,0,
3,Marcus Mariota,LVR,1,6,1,2,2.0,4,4.0,0,
5,Devontae Booker,NYG,21,99,5,63,3.0,36,1.7,0,
6,Elijhaa Penny,NYG,5,35,2,16,3.2,19,3.8,0,
7,Daniel Jones,NYG,4,17,1,10,2.5,7,1.8,0,
8,Kadarius Toney,NYG,1,-2,0,-2,-2.0,0,0.0,0,
